,SampleID,Env,Region,Contribution
S150,,Young,Italy,0.85548276
S180,,Senior,Italy,0.7636698
S180,,Young,Italy,0.2363302
S200,,Senior,Italy,0.46304768
S200,,Young,Italy,0.5369523
S210,,Senior,Italy,0.033607434
S210,,Young,Italy,0.9663925
S220,,Senior,Italy,0.18020508
S220,,Young,Italy,0.8197949
S240,,Senior,Italy,0.2527049
S240,,Young,Italy,0.7472951
S260,,Senior,Italy,0.17428473
S260,,Young,Italy,0.82571524
S280,,Senior,Italy,0.76789105
S280,,Young,Italy,0.23210894
S290,,Senior,Italy,0.6869039
S290,,Young,Italy,0.3130961
S320,,Senior,Italy,0.3919395
S320,,Young,Italy,0.6080605
S330,,Senior,Italy,0.75742865
S330,,Young,Italy,0.24257134
SRR3679961,,Senior,Sichuan,0.76378703
SRR3679961,,Young,Sichuan,0.23621297
SRR3679980,,Senior,Sichuan,0.7638046
SRR3679980,,Young,Sichuan,0.23619533
SRR5602010,,Senior,Jiangsu,0.7634195
SRR5602010,,Young,Jiangsu,0.23658046
SRR5602016,,Senior,Jiangsu,0.76948667
SRR5602016,,Young,Jiangsu,0.2305133
SRR5602092,,Senior,Jiangsu,0.75388485
SRR5602092,,Young,Jiangsu,0.24611516
SRR5602119,,Senior,Jiangsu,0.67416257
SRR5602119,,Young,Jiangsu,0.32583746
SRR5602125,,Senior,Jiangsu,0.23090978
SRR5602125,,Young,Jiangsu,0.7690902
SRR5602134,,Senior,Jiangsu,0.76430243
SRR5602134,,Young,Jiangsu,0.23569761
SRR5602138,,Senior,Jiangsu,0.53109545
SRR5602138,,Young,Jiangsu,0.46890458
SRR5602145,,Senior,Jiangsu,0.5330007
SRR5602145,,Young,Jiangsu,0.46699932
SRR5602155,,Senior,Jiangsu,0.7626326
SRR5602155,,Young,Jiangsu,0.23736742
SRR5602159,,Senior,Jiangsu,0.71265644
SRR5602159,,Young,Jiangsu,0.28734353
SRR5602160,,Senior,Jiangsu,0.7624439
SRR5602160,,Young,Jiangsu,0.23755613
SRR5602168,,Senior,Jiangsu,0.14406006
SRR5602168,,Young,Jiangsu,0.85594
SRR5602179,,Senior,Jiangsu,0.75722456
SRR5602179,,Young,Jiangsu,0.24277546
SRR5602182,,Senior,Jiangsu,0.7637373
SRR5602182,,Young,Jiangsu,0.23626265
SRR5602193,,Senior,Jiangsu,0.5275266
SRR5602193,,Young,Jiangsu,0.47247338
SRR5602210,,Senior,Jiangsu,0.53246707
SRR5602210,,Young,Jiangsu,0.46753287
SRR5602220,,Senior,Jiangsu,0.7638986
SRR5602220,,Young,Jiangsu,0.23610139
SRR5602234,,Senior,Jiangsu,0.5334562
SRR5602234,,Young,Jiangsu,0.46654382
SRR5602256,,Senior,Jiangsu,0.16060495
SRR5602256,,Young,Jiangsu,0.839395
SRR5602260,,Senior,Jiangsu,0.76379126
SRR5602260,,Young,Jiangsu,0.2362087
SRR5602284,,Senior,Jiangsu,0.7634754
SRR5602284,,Young,Jiangsu,0.23652464
SRR5602290,,Senior,Jiangsu,0.76379764
SRR5602290,,Young,Jiangsu,0.23620228
SRR5602324,,Senior,Jiangsu,0.7254774
SRR5602324,,Young,Jiangsu,0.27452257
SRR5602333,,Senior,Jiangsu,0.6904139
SRR5602333,,Young,Jiangsu,0.30958614
SRR5602335,,Senior,Jiangsu,0.7642987
SRR5602335,,Young,Jiangsu,0.23570138
SRR5602345,,Senior,Jiangsu,0.7636086
SRR5602345,,Young,Jiangsu,0.23639145
SRR5602349,,Senior,Jiangsu,0.24723458
SRR5602349,,Young,Jiangsu,0.75276536
SRR5602351,,Senior,Jiangsu,0.76364577
SRR5602351,,Young,Jiangsu,0.23635426
C010,,Senior,Italy,0.17279632
C010,,Young,Italy,0.8272037
C012,,Senior,Italy,0.6788308
C012,,Young,Italy,0.3211692
C021,,Senior,Italy,0.6788309
C021,,Young,Italy,0.32116905
C042,,Senior,Italy,0.67777234
C042,,Young,Italy,0.32222763
C052,,Senior,Italy,0.6784554
C052,,Young,Italy,0.3215446
S010,,Senior,Italy,0.123979464
S010,,Young,Italy,0.87602055
S020,,Senior,Italy,0.67806524
S020,,Young,Italy,0.32193482
S030,,Senior,Italy,0.122634634
S030,,Young,Italy,0.8773654
S050,,Senior,Italy,0.123780005
S050,,Young,Italy,0.87622
S080,,Senior,Italy,0.6788309
S080,,Young,Italy,0.32116905
S100,,Senior,Italy,0.6784347
S100,,Young,Italy,0.32156524
S110,,Senior,Italy,0.6786981
S110,,Young,Italy,0.32130182
S120,,Senior,Italy,0.64212334
S120,,Young,Italy,0.35787672
S130,,Senior,Italy,0.17679359
S130,,Young,Italy,0.8232065
S150,,Senior,Italy,0.12301549
S150,,Young,Italy,0.87698454
S180,,Senior,Italy,0.6780711
S180,,Young,Italy,0.3219289
S200,,Senior,Italy,0.6785145
S200,,Young,Italy,0.32148552
S210,,Senior,Italy,0.5991714
S210,,Young,Italy,0.40082857
S220,,Senior,Italy,0.6788303
S220,,Young,Italy,0.3211696
S240,,Senior,Italy,0.66459495
S240,,Young,Italy,0.33540508
S260,,Senior,Italy,0.33123687
S260,,Young,Italy,0.66876316
S280,,Senior,Italy,0.67341083
S280,,Young,Italy,0.3265892
S290,,Senior,Italy,0.52509147
S290,,Young,Italy,0.4749086
S320,,Senior,Italy,0.665277
S320,,Young,Italy,0.33472303
S330,,Senior,Italy,0.17503533
S330,,Young,Italy,0.8249647
SRR3679961,,Senior,Sichuan,0.67677116
SRR3679961,,Young,Sichuan,0.3232288
SRR3679980,,Senior,Sichuan,0.6788309
SRR3679980,,Young,Sichuan,0.32116905
SRR5602010,,Senior,Jiangsu,0.6783393
SRR5602010,,Young,Jiangsu,0.32166073
SRR5602016,,Senior,Jiangsu,0.6761285
SRR5602016,,Young,Jiangsu,0.32387152
SRR5602092,,Senior,Jiangsu,0.668187
SRR5602092,,Young,Jiangsu,0.331813
SRR5602119,,Senior,Jiangsu,0.65249085
SRR5602119,,Young,Jiangsu,0.34750915
SRR5602125,,Senior,Jiangsu,0.12258621
SRR5602125,,Young,Jiangsu,0.8774138
SRR5602134,,Senior,Jiangsu,0.6775853
SRR5602134,,Young,Jiangsu,0.3224147
SRR5602138,,Senior,Jiangsu,0.6383806
SRR5602138,,Young,Jiangsu,0.36161938
SRR5602145,,Senior,Jiangsu,0.30338684
SRR5602145,,Young,Jiangsu,0.69661313
SRR5602155,,Senior,Jiangsu,0.67169863
SRR5602155,,Young,Jiangsu,0.3283013
SRR5602159,,Senior,Jiangsu,0.6515389
SRR5602159,,Young,Jiangsu,0.34846106
SRR5602160,,Senior,Jiangsu,0.6729017
SRR5602160,,Young,Jiangsu,0.32709834
SRR5602168,,Senior,Jiangsu,0.124161236
SRR5602168,,Young,Jiangsu,0.8758387
SRR5602179,,Senior,Jiangsu,0.6574506
SRR5602179,,Young,Jiangsu,0.34254947
SRR5602182,,Senior,Jiangsu,0.6775537
SRR5602182,,Young,Jiangsu,0.32244632
SRR5602193,,Senior,Jiangsu,0.19178353
SRR5602193,,Young,Jiangsu,0.80821645
SRR5602210,,Senior,Jiangsu,0.43307087
SRR5602210,,Young,Jiangsu,0.56692916
SRR5602220,,Senior,Jiangsu,0.6473671
SRR5602220,,Young,Jiangsu,0.35263294
SRR5602234,,Senior,Jiangsu,0.6387551
SRR5602234,,Young,Jiangsu,0.36124498
SRR5602256,,Senior,Jiangsu,0.13171114
SRR5602256,,Young,Jiangsu,0.8682889
SRR5602260,,Senior,Jiangsu,0.6788309
SRR5602260,,Young,Jiangsu,0.32116905
SRR5602284,,Senior,Jiangsu,0.67874646
SRR5602284,,Young,Jiangsu,0.3212535
SRR5602290,,Senior,Jiangsu,0.6788309
SRR5602290,,Young,Jiangsu,0.32116905
SRR5602324,,Senior,Jiangsu,0.6632067
SRR5602324,,Young,Jiangsu,0.3367933
SRR5602333,,Senior,Jiangsu,0.6075222
SRR5602333,,Young,Jiangsu,0.39247778
SRR5602335,,Senior,Jiangsu,0.67718315
SRR5602335,,Young,Jiangsu,0.32281688
SRR5602345,,Senior,Jiangsu,0.6776881
SRR5602345,,Young,Jiangsu,0.3223119
SRR5602349,,Senior,Jiangsu,0.14834942
SRR5602349,,Young,Jiangsu,0.85165054
SRR5602351,,Senior,Jiangsu,0.6780391
SRR5602351,,Young,Jiangsu,0.32196093
C010,,Senior,Italy,0.21161932
C010,,Young,Italy,0.7883806
C012,,Senior,Italy,0.6652366
C012,,Young,Italy,0.33476347
C021,,Senior,Italy,0.70023793
C021,,Young,Italy,0.29976207
C042,,Senior,Italy,0.7002321
C042,,Young,Italy,0.29976788
C052,,Senior,Italy,0.70023626
C052,,Young,Italy,0.2997637
S010,,Senior,Italy,0.12854716
S010,,Young,Italy,0.8714528
S020,,Senior,Italy,0.70005774
S020,,Young,Italy,0.29994223
S030,,Senior,Italy,0.62845343
S030,,Young,Italy,0.37154654
S050,,Senior,Italy,0.44944358
S050,,Young,Italy,0.5505564
S080,,Senior,Italy,0.70023793
S080,,Young,Italy,0.29976207
S100,,Senior,Italy,0.66538477
S100,,Young,Italy,0.33461523
S110,,Senior,Italy,0.12872349
S110,,Young,Italy,0.87127644
S120,,Senior,Italy,0.6999114
S120,,Young,Italy,0.30008855
S130,,Senior,Italy,0.13294405
S130,,Young,Italy,0.867056
S150,,Senior,Italy,0.13699484
S150,,Young,Italy,0.86300516
S180,,Senior,Italy,0.7002328
S180,,Young,Italy,0.29976723
S200,,Senior,Italy,0.7001351
S200,,Young,Italy,0.2998649
S210,,Senior,Italy,0.12876643
S210,,Young,Italy,0.8712336
S220,,Senior,Italy,0.6911346
S220,,Young,Italy,0.3088654
S240,,Senior,Italy,0.24064462
S240,,Young,Italy,0.75935537
S260,,Senior,Italy,0.69268453
S260,,Young,Italy,0.3073154
S280,,Senior,Italy,0.69896543
S280,,Young,Italy,0.3010345
S290,,Senior,Italy,0.68970186
S290,,Young,Italy,0.31029814
S320,,Senior,Italy,0.5827985
S320,,Young,Italy,0.4172015
S330,,Senior,Italy,0.70007074
S330,,Young,Italy,0.2999293
SRR3679961,,Senior,Sichuan,0.6995813
SRR3679961,,Young,Sichuan,0.30041867
SRR3679980,,Senior,Sichuan,0.70023793
SRR3679980,,Young,Sichuan,0.29976207
SRR5602010,,Senior,Jiangsu,0.7002146
SRR5602010,,Young,Jiangsu,0.29978544
SRR5602016,,Senior,Jiangsu,0.699351
SRR5602016,,Young,Jiangsu,0.300649
SRR5602092,,Senior,Jiangsu,0.692625
SRR5602092,,Young,Jiangsu,0.30737498
SRR5602119,,Senior,Jiangsu,0.6430373
SRR5602119,,Young,Jiangsu,0.35696268
SRR5602125,,Senior,Jiangsu,0.17686051
SRR5602125,,Young,Jiangsu,0.8231395
SRR5602134,,Senior,Jiangsu,0.69962096
SRR5602134,,Young,Jiangsu,0.300379
SRR5602138,,Senior,Jiangsu,0.68539083
SRR5602138,,Young,Jiangsu,0.31460917
SRR5602145,,Senior,Jiangsu,0.21926253
SRR5602145,,Young,Jiangsu,0.78073746
SRR5602155,,Senior,Jiangsu,0.6996135
SRR5602155,,Young,Jiangsu,0.3003865
SRR5602159,,Senior,Jiangsu,0.6696015
SRR5602159,,Young,Jiangsu,0.3303985
SRR5602160,,Senior,Jiangsu,0.6999139
SRR5602160,,Young,Jiangsu,0.3000861
SRR5602168,,Senior,Jiangsu,0.12889422
SRR5602168,,Young,Jiangsu,0.87110585
SRR5602179,,Senior,Jiangsu,0.6848019
SRR5602179,,Young,Jiangsu,0.31519815
SRR5602182,,Senior,Jiangsu,0.70023686
SRR5602182,,Young,Jiangsu,0.2997631
SRR5602193,,Senior,Jiangsu,0.6923958
SRR5602193,,Young,Jiangsu,0.3076042
SRR5602210,,Senior,Jiangsu,0.6249339
SRR5602210,,Young,Jiangsu,0.37506613
SRR5602220,,Senior,Jiangsu,0.6832336
SRR5602220,,Young,Jiangsu,0.31676632
SRR5602234,,Senior,Jiangsu,0.68865865
SRR5602234,,Young,Jiangsu,0.31134138
SRR5602256,,Senior,Jiangsu,0.31330407
SRR5602256,,Young,Jiangsu,0.68669593
SRR5602260,,Senior,Jiangsu,0.70023793
SRR5602260,,Young,Jiangsu,0.29976207
SRR5602284,,Senior,Jiangsu,0.70023644
SRR5602284,,Young,Jiangsu,0.29976353
SRR5602290,,Senior,Jiangsu,0.69949496
SRR5602290,,Young,Jiangsu,0.30050507
SRR5602324,,Senior,Jiangsu,0.6004836
SRR5602324,,Young,Jiangsu,0.3995164
SRR5602333,,Senior,Jiangsu,0.31188673
SRR5602333,,Young,Jiangsu,0.6881133
SRR5602335,,Senior,Jiangsu,0.69945556
SRR5602335,,Young,Jiangsu,0.30054453
SRR5602345,,Senior,Jiangsu,0.70023626
SRR5602345,,Young,Jiangsu,0.29976374
SRR5602349,,Senior,Jiangsu,0.2926575
SRR5602349,,Young,Jiangsu,0.7073425
SRR5602351,,Senior,Jiangsu,0.70022684
SRR5602351,,Young,Jiangsu,0.29977313
C010,,Senior,Italy,0.40968433
C010,,Young,Italy,0.5903157
C012,,Senior,Italy,0.6298767
C012,,Young,Italy,0.3701234
C021,,Senior,Italy,0.6468222
C021,,Young,Italy,0.35317782
C042,,Senior,Italy,0.117228694
C042,,Young,Italy,0.88277125
C052,,Senior,Italy,0.64643157
C052,,Young,Italy,0.35356843
S010,,Senior,Italy,0.11451406
S010,,Young,Italy,0.88548595
S020,,Senior,Italy,0.644599
S020,,Young,Italy,0.355401
S030,,Senior,Italy,0.11467949
S030,,Young,Italy,0.8853205
S050,,Senior,Italy,0.1942486
S050,,Young,Italy,0.80575144
S080,,Senior,Italy,0.6468222
S080,,Young,Italy,0.35317782
S100,,Senior,Italy,0.5442557
S100,,Young,Italy,0.45574436
S110,,Senior,Italy,0.11475362
S110,,Young,Italy,0.8852464
S120,,Senior,Italy,0.62881726
S120,,Young,Italy,0.3711828
S130,,Senior,Italy,0.11786012
S130,,Young,Italy,0.8821399
S150,,Senior,Italy,0.11476032
S150,,Young,Italy,0.88523966
S180,,Senior,Italy,0.64630395
S180,,Young,Italy,0.35369605
S200,,Senior,Italy,0.6440772
S200,,Young,Italy,0.35592288
S210,,Senior,Italy,0.1147472
S210,,Young,Italy,0.88525283
S220,,Senior,Italy,0.62427473
S220,,Young,Italy,0.37572527
S240,,Senior,Italy,0.5771529
S240,,Young,Italy,0.42284715
S260,,Senior,Italy,0.15408438
S260,,Young,Italy,0.8459157
S280,,Senior,Italy,0.64108586
S280,,Young,Italy,0.35891414
S290,,Senior,Italy,0.5089446
S290,,Young,Italy,0.49105546
S320,,Senior,Italy,0.32148468
S320,,Young,Italy,0.6785153
S330,,Senior,Italy,0.64496297
S330,,Young,Italy,0.355037
SRR3679961,,Senior,Sichuan,0.64628744
SRR3679961,,Young,Sichuan,0.35371256
SRR3679980,,Senior,Sichuan,0.6468222
SRR3679980,,Young,Sichuan,0.35317782
SRR5602010,,Senior,Jiangsu,0.63751507
SRR5602010,,Young,Jiangsu,0.36248496
SRR5602016,,Senior,Jiangsu,0.64462787
SRR5602016,,Young,Jiangsu,0.35537216
SRR5602092,,Senior,Jiangsu,0.63842154
SRR5602092,,Young,Jiangsu,0.36157846
SRR5602119,,Senior,Jiangsu,0.5995863
SRR5602119,,Young,Jiangsu,0.40041375
SRR5602125,,Senior,Jiangsu,0.13256222
SRR5602125,,Young,Jiangsu,0.8674378
SRR5602134,,Senior,Jiangsu,0.6451693
SRR5602134,,Young,Jiangsu,0.3548307
SRR5602138,,Senior,Jiangsu,0.35255757
SRR5602138,,Young,Jiangsu,0.6474424
SRR5602145,,Senior,Jiangsu,0.3466428
SRR5602145,,Young,Jiangsu,0.6533572
SRR5602155,,Senior,Jiangsu,0.63923025
SRR5602155,,Young,Jiangsu,0.36076975
SRR5602159,,Senior,Jiangsu,0.53232986
SRR5602159,,Young,Jiangsu,0.4676701
SRR5602160,,Senior,Jiangsu,0.6362723
SRR5602160,,Young,Jiangsu,0.36372766
SRR5602168,,Senior,Jiangsu,0.114742525
SRR5602168,,Young,Jiangsu,0.8852575
SRR5602179,,Senior,Jiangsu,0.114766605
SRR5602179,,Young,Jiangsu,0.8852334
SRR5602182,,Senior,Jiangsu,0.6465973
SRR5602182,,Young,Jiangsu,0.35340264
SRR5602193,,Senior,Jiangsu,0.14164123
SRR5602193,,Young,Jiangsu,0.85835874
SRR5602210,,Senior,Jiangsu,0.13012056
SRR5602210,,Young,Jiangsu,0.8698795
SRR5602220,,Senior,Jiangsu,0.62286186
SRR5602220,,Young,Jiangsu,0.37713817
SRR5602234,,Senior,Jiangsu,0.6197223
SRR5602234,,Young,Jiangsu,0.38027763
SRR5602256,,Senior,Jiangsu,0.13897549
SRR5602256,,Young,Jiangsu,0.8610245
SRR5602260,,Senior,Jiangsu,0.64682204
SRR5602260,,Young,Jiangsu,0.35317793
SRR5602284,,Senior,Jiangsu,0.64678895
SRR5602284,,Young,Jiangsu,0.35321105
SRR5602290,,Senior,Jiangsu,0.6438119
SRR5602290,,Young,Jiangsu,0.35618812
SRR5602324,,Senior,Jiangsu,0.5942945
SRR5602324,,Young,Jiangsu,0.40570548
SRR5602333,,Senior,Jiangsu,0.12782659
SRR5602333,,Young,Jiangsu,0.8721735
SRR5602335,,Senior,Jiangsu,0.63051724
SRR5602335,,Young,Jiangsu,0.36948276
SRR5602345,,Senior,Jiangsu,0.6467627
SRR5602345,,Young,Jiangsu,0.35323727
SRR5602349,,Senior,Jiangsu,0.22937304
SRR5602349,,Young,Jiangsu,0.77062696
SRR5602351,,Senior,Jiangsu,0.6464065
SRR5602351,,Young,Jiangsu,0.3535935
C010,,Senior,Italy,0.35523143
C010,,Young,Italy,0.6447686
C012,,Senior,Italy,0.1633712
C012,,Young,Italy,0.83662885
C021,,Senior,Italy,0.6935419
C021,,Young,Italy,0.30645818
C042,,Senior,Italy,0.075006045
C042,,Young,Italy,0.92499393
C052,,Senior,Italy,0.69372904
C052,,Young,Italy,0.306271
S010,,Senior,Italy,0.13529095
S010,,Young,Italy,0.864709
S020,,Senior,Italy,0.6892039
S020,,Young,Italy,0.3107961
S030,,Senior,Italy,0.17753814
S030,,Young,Italy,0.8224619
S050,,Senior,Italy,0.13104294
S050,,Young,Italy,0.86895704
S080,,Senior,Italy,0.6935419
S080,,Young,Italy,0.30645818
S100,,Senior,Italy,0.6762525
S100,,Young,Italy,0.32374746
S110,,Senior,Italy,0.1331917
S110,,Young,Italy,0.86680824
S120,,Senior,Italy,0.6577492
S120,,Young,Italy,0.3422508
S130,,Senior,Italy,0.30407783
S130,,Young,Italy,0.69592214
S150,,Senior,Italy,0.115170956
S150,,Young,Italy,0.8848291
S180,,Senior,Italy,0.70313627
S180,,Young,Italy,0.29686376
S200,,Senior,Italy,0.6964579
S200,,Young,Italy,0.30354208
S210,,Senior,Italy,0.03844045
S210,,Young,Italy,0.96155953
S220,,Senior,Italy,0.69962764
S220,,Young,Italy,0.3003724
S240,,Senior,Italy,0.6232043
S240,,Young,Italy,0.37679565
S260,,Senior,Italy,0.5022546
S260,,Young,Italy,0.49774542
S280,,Senior,Italy,0.69285387
S280,,Young,Italy,0.3071461
S290,,Senior,Italy,0.53976154
S290,,Young,Italy,0.46023846
S320,,Senior,Italy,0.6909645
S320,,Young,Italy,0.30903548
S330,,Senior,Italy,0.48543164
S330,,Young,Italy,0.5145684
SRR3679961,,Senior,Sichuan,0.69158477
SRR3679961,,Young,Sichuan,0.3084152
SRR3679980,,Senior,Sichuan,0.6935419
SRR3679980,,Young,Sichuan,0.30645818
SRR5602010,,Senior,Jiangsu,0.7021802
SRR5602010,,Young,Jiangsu,0.29781973
SRR5602016,,Senior,Jiangsu,0.70288026
SRR5602016,,Young,Jiangsu,0.29711977
SRR5602092,,Senior,Jiangsu,0.6864439
SRR5602092,,Young,Jiangsu,0.31355605
SRR5602119,,Senior,Jiangsu,0.59102744
SRR5602119,,Young,Jiangsu,0.40897256
SRR5602125,,Senior,Jiangsu,0.042823594
SRR5602125,,Young,Jiangsu,0.95717645
SRR5602134,,Senior,Jiangsu,0.7031883
SRR5602134,,Young,Jiangsu,0.29681173
SRR5602138,,Senior,Jiangsu,0.67564034
SRR5602138,,Young,Jiangsu,0.32435966
SRR5602145,,Senior,Jiangsu,0.17624818
SRR5602145,,Young,Jiangsu,0.8237518
SRR5602155,,Senior,Jiangsu,0.702273
SRR5602155,,Young,Jiangsu,0.29772705
SRR5602159,,Senior,Jiangsu,0.67147565
SRR5602159,,Young,Jiangsu,0.32852432
SRR5602160,,Senior,Jiangsu,0.678582
SRR5602160,,Young,Jiangsu,0.32141793
SRR5602168,,Senior,Jiangsu,0.1292431
SRR5602168,,Young,Jiangsu,0.87075686
SRR5602179,,Senior,Jiangsu,0.5313325
SRR5602179,,Young,Jiangsu,0.46866757
SRR5602182,,Senior,Jiangsu,0.7021538
SRR5602182,,Young,Jiangsu,0.29784626
SRR5602193,,Senior,Jiangsu,0.19927329
SRR5602193,,Young,Jiangsu,0.8007268
SRR5602210,,Senior,Jiangsu,0.17905332
SRR5602210,,Young,Jiangsu,0.8209467
SRR5602220,,Senior,Jiangsu,0.679961
SRR5602220,,Young,Jiangsu,0.32003894
SRR5602234,,Senior,Jiangsu,0.5692906
SRR5602234,,Young,Jiangsu,0.4307094
SRR5602256,,Senior,Jiangsu,0.20354168
SRR5602256,,Young,Jiangsu,0.7964583
SRR5602260,,Senior,Jiangsu,0.693541
SRR5602260,,Young,Jiangsu,0.30645898
SRR5602284,,Senior,Jiangsu,0.69361305
SRR5602284,,Young,Jiangsu,0.30638698
SRR5602290,,Senior,Jiangsu,0.6935419
SRR5602290,,Young,Jiangsu,0.30645818
SRR5602324,,Senior,Jiangsu,0.65215546
SRR5602324,,Young,Jiangsu,0.34784448
SRR5602333,,Senior,Jiangsu,0.36505315
SRR5602333,,Young,Jiangsu,0.6349469
SRR5602335,,Senior,Jiangsu,0.6930915
SRR5602335,,Young,Jiangsu,0.30690846
SRR5602345,,Senior,Jiangsu,0.6933011
SRR5602345,,Young,Jiangsu,0.30669895
SRR5602349,,Senior,Jiangsu,0.25518042
SRR5602349,,Young,Jiangsu,0.7448196
SRR5602351,,Senior,Jiangsu,0.702762
SRR5602351,,Young,Jiangsu,0.297238
C010,,Senior,Italy,0.1153897
C010,,Young,Italy,0.8846103
C012,,Senior,Italy,0.1090333
C012,,Young,Italy,0.89096665
C021,,Senior,Italy,0.6056319
C021,,Young,Italy,0.3943681
C042,,Senior,Italy,0.11172107
C042,,Young,Italy,0.88827896
C052,,Senior,Italy,0.6056077
C052,,Young,Italy,0.39439225
S010,,Senior,Italy,0.10981518
S010,,Young,Italy,0.8901849
S020,,Senior,Italy,0.60538673
S020,,Young,Italy,0.3946132
S030,,Senior,Italy,0.48805442
S030,,Young,Italy,0.51194555
S050,,Senior,Italy,0.4944261
S050,,Young,Italy,0.5055739
S080,,Senior,Italy,0.6056319
S080,,Young,Italy,0.3943681
S100,,Senior,Italy,0.5980466
S100,,Young,Italy,0.40195343
S110,,Senior,Italy,0.10146863
S110,,Young,Italy,0.8985314
S120,,Senior,Italy,0.6165292
S120,,Young,Italy,0.38347074
S130,,Senior,Italy,0.5230038
S130,,Young,Italy,0.47699615
S150,,Senior,Italy,0.10146879
S150,,Young,Italy,0.8985312
S180,,Senior,Italy,0.61601263
S180,,Young,Italy,0.38398737
S200,,Senior,Italy,0.51757663
S200,,Young,Italy,0.4824233
S210,,Senior,Italy,0.10153974
S210,,Young,Italy,0.89846027
S220,,Senior,Italy,0.56008184
S220,,Young,Italy,0.4399181
S240,,Senior,Italy,0.30162334
S240,,Young,Italy,0.6983766
S260,,Senior,Italy,0.5701339
S260,,Young,Italy,0.42986608
S280,,Senior,Italy,0.6055739
S280,,Young,Italy,0.39442614
S290,,Senior,Italy,0.58253986
S290,,Young,Italy,0.4174601
S320,,Senior,Italy,0.10139562
S320,,Young,Italy,0.89860445
S330,,Senior,Italy,0.5232934
S330,,Young,Italy,0.4767067
SRR3679961,,Senior,Sichuan,0.1014688
SRR3679961,,Young,Sichuan,0.8985312
SRR3679980,,Senior,Sichuan,0.6056319
SRR3679980,,Young,Sichuan,0.3943681
SRR5602010,,Senior,Jiangsu,0.6112321
SRR5602010,,Young,Jiangsu,0.3887679
SRR5602016,,Senior,Jiangsu,0.60727966
SRR5602016,,Young,Jiangsu,0.39272034
SRR5602092,,Senior,Jiangsu,0.57601917
SRR5602092,,Young,Jiangsu,0.42398083
SRR5602119,,Senior,Jiangsu,0.58842164
SRR5602119,,Young,Jiangsu,0.4115784
SRR5602125,,Senior,Jiangsu,0.101466216
SRR5602125,,Young,Jiangsu,0.89853376
SRR5602134,,Senior,Jiangsu,0.61535317
SRR5602134,,Young,Jiangsu,0.38464686
SRR5602138,,Senior,Jiangsu,0.45633653
SRR5602138,,Young,Jiangsu,0.54366344
SRR5602145,,Senior,Jiangsu,0.2909028
SRR5602145,,Young,Jiangsu,0.70909715
SRR5602155,,Senior,Jiangsu,0.6161729
SRR5602155,,Young,Jiangsu,0.38382712
SRR5602159,,Senior,Jiangsu,0.515264
SRR5602159,,Young,Jiangsu,0.48473606
SRR5602160,,Senior,Jiangsu,0.61056095
SRR5602160,,Young,Jiangsu,0.38943905
SRR5602168,,Senior,Jiangsu,0.10249918
SRR5602168,,Young,Jiangsu,0.8975008
SRR5602179,,Senior,Jiangsu,0.10146896
SRR5602179,,Young,Jiangsu,0.8985311
SRR5602182,,Senior,Jiangsu,0.6159148
SRR5602182,,Young,Jiangsu,0.38408515
SRR5602193,,Senior,Jiangsu,0.40133083
SRR5602193,,Young,Jiangsu,0.5986691
SRR5602210,,Senior,Jiangsu,0.31157658
SRR5602210,,Young,Jiangsu,0.6884234
SRR5602220,,Senior,Jiangsu,0.57975143
SRR5602220,,Young,Jiangsu,0.42024857
SRR5602234,,Senior,Jiangsu,0.5855025
SRR5602234,,Young,Jiangsu,0.4144975
SRR5602256,,Senior,Jiangsu,0.4503098
SRR5602256,,Young,Jiangsu,0.5496902
SRR5602260,,Senior,Jiangsu,0.6056319
SRR5602260,,Young,Jiangsu,0.3943681
SRR5602284,,Senior,Jiangsu,0.60612994
SRR5602284,,Young,Jiangsu,0.39387006
SRR5602290,,Senior,Jiangsu,0.605631
SRR5602290,,Young,Jiangsu,0.394369
SRR5602324,,Senior,Jiangsu,0.51041293
SRR5602324,,Young,Jiangsu,0.48958707
SRR5602333,,Senior,Jiangsu,0.46713743
SRR5602333,,Young,Jiangsu,0.5328626
SRR5602335,,Senior,Jiangsu,0.57919
SRR5602335,,Young,Jiangsu,0.42080995
SRR5602345,,Senior,Jiangsu,0.60561705
SRR5602345,,Young,Jiangsu,0.39438286
SRR5602349,,Senior,Jiangsu,0.18491195
SRR5602349,,Young,Jiangsu,0.81508803
SRR5602351,,Senior,Jiangsu,0.61652064
SRR5602351,,Young,Jiangsu,0.38347936
C010,,Senior,Italy,0.5181585
C010,,Young,Italy,0.48184144
C012,,Senior,Italy,0.105967015
C012,,Young,Italy,0.894033
C021,,Senior,Italy,0.68066746
C021,,Young,Italy,0.3193325
C042,,Senior,Italy,0.034840353
C042,,Young,Italy,0.96515965
C052,,Senior,Italy,0.6803674
C052,,Young,Italy,0.31963256
S010,,Senior,Italy,0.049154297
S010,,Young,Italy,0.9508457
S020,,Senior,Italy,0.67944866
S020,,Young,Italy,0.32055128
S030,,Senior,Italy,0.03388274
S030,,Young,Italy,0.96611726
S050,,Senior,Italy,0.1259979
S050,,Young,Italy,0.87400204
S080,,Senior,Italy,0.68066746
S080,,Young,Italy,0.3193325
S100,,Senior,Italy,0.63840616
S100,,Young,Italy,0.3615938
S110,,Senior,Italy,0.04528612
S110,,Young,Italy,0.9547139
S120,,Senior,Italy,0.6311534
S120,,Young,Italy,0.36884665
