,SampleID,Env,Region,Contribution
SRR5601992,,Young,Jiangsu,0.9432901
SRR5601995,,Senior,Jiangsu,0.34958768
SRR5601995,,Young,Jiangsu,0.6504123
SRR5601996,,Senior,Jiangsu,0.5889124
SRR5601996,,Young,Jiangsu,0.4110875
SRR5602029,,Senior,Jiangsu,0.58872455
SRR5602029,,Young,Jiangsu,0.4112754
SRR5602094,,Senior,Jiangsu,0.5883841
SRR5602094,,Young,Jiangsu,0.4116159
SRR5602099,,Senior,Jiangsu,0.59612316
SRR5602099,,Young,Jiangsu,0.4038769
SRR5602123,,Senior,Jiangsu,0.58788353
SRR5602123,,Young,Jiangsu,0.41211647
SRR5602131,,Senior,Jiangsu,0.21047758
SRR5602131,,Young,Jiangsu,0.7895224
SRR5602135,,Senior,Jiangsu,0.15051219
SRR5602135,,Young,Jiangsu,0.8494878
SRR5602136,,Senior,Jiangsu,0.5150513
SRR5602136,,Young,Jiangsu,0.4849487
SRR5602140,,Senior,Jiangsu,0.51294214
SRR5602140,,Young,Jiangsu,0.48705786
SRR5602158,,Senior,Jiangsu,0.34170774
SRR5602158,,Young,Jiangsu,0.6582923
SRR5602169,,Senior,Jiangsu,0.5889124
SRR5602169,,Young,Jiangsu,0.4110875
SRR5602172,,Senior,Jiangsu,0.5939854
SRR5602172,,Young,Jiangsu,0.40601462
SRR5602177,,Senior,Jiangsu,0.5889124
SRR5602177,,Young,Jiangsu,0.4110875
SRR5602178,,Senior,Jiangsu,0.08267863
SRR5602178,,Young,Jiangsu,0.9173214
SRR5602183,,Senior,Jiangsu,0.5960591
SRR5602183,,Young,Jiangsu,0.40394095
SRR5602213,,Senior,Jiangsu,0.05825386
SRR5602213,,Young,Jiangsu,0.9417461
SRR5602215,,Senior,Jiangsu,0.39976832
SRR5602215,,Young,Jiangsu,0.6002317
SRR5602217,,Senior,Jiangsu,0.5579667
SRR5602217,,Young,Jiangsu,0.44203326
SRR5602218,,Senior,Jiangsu,0.5730202
SRR5602218,,Young,Jiangsu,0.42697978
SRR5602252,,Senior,Jiangsu,0.031664565
SRR5602252,,Young,Jiangsu,0.9683355
SRR5602270,,Senior,Jiangsu,0.16703475
SRR5602270,,Young,Jiangsu,0.83296525
SRR5602278,,Senior,Jiangsu,0.511095
SRR5602278,,Young,Jiangsu,0.48890504
SRR5602279,,Senior,Jiangsu,0.029664662
SRR5602279,,Young,Jiangsu,0.9703353
SRR5602299,,Senior,Jiangsu,0.16107643
SRR5602299,,Young,Jiangsu,0.8389236
SRR5602304,,Senior,Jiangsu,0.5889124
SRR5602304,,Young,Jiangsu,0.4110875
SRR5602320,,Senior,Jiangsu,0.12522107
SRR5602320,,Young,Jiangsu,0.874779
SRR5610008,,Senior,Jiangsu,0.48708034
SRR5610008,,Young,Jiangsu,0.51291966
SRR5610011,,Senior,Jiangsu,0.5586523
SRR5610011,,Young,Jiangsu,0.4413477
C018,,Senior,Italy,0.5254312
C018,,Young,Italy,0.4745688
C048,,Senior,Italy,0.56785196
C048,,Young,Italy,0.4321481
C054,,Senior,Italy,0.07660649
C054,,Young,Italy,0.9233935
K100,,Senior,Italy,0.512047
K100,,Young,Italy,0.48795304
K108,,Senior,Italy,0.24028534
K108,,Young,Italy,0.75971466
K306,,Senior,Italy,0.036404412
K306,,Young,Italy,0.96359557
K309,,Senior,Italy,0.46003273
K309,,Young,Italy,0.5399673
SRR3679967,,Senior,Sichuan,0.5311064
SRR3679967,,Young,Sichuan,0.4688936
SRR3679974,,Senior,Sichuan,0.56180835
SRR3679974,,Young,Sichuan,0.43819168
SRR3679992,,Senior,Sichuan,0.5384063
SRR3679992,,Young,Sichuan,0.4615937
SRR3679996,,Senior,Sichuan,0.5695606
SRR3679996,,Young,Sichuan,0.43043944
SRR3680059,,Senior,Sichuan,0.5327393
SRR3680059,,Young,Sichuan,0.4672607
SRR3680078,,Senior,Sichuan,0.5314577
SRR3680078,,Young,Sichuan,0.4685423
SRR3680079,,Senior,Sichuan,0.568936
SRR3680079,,Young,Sichuan,0.43106404
SRR5601924,,Senior,Jiangsu,0.52980995
SRR5601924,,Young,Jiangsu,0.47019002
SRR5601967,,Senior,Jiangsu,0.03704708
SRR5601967,,Young,Jiangsu,0.96295285
SRR5601983,,Senior,Jiangsu,0.5664347
SRR5601983,,Young,Jiangsu,0.43356523
SRR5601988,,Senior,Jiangsu,0.512205
SRR5601988,,Young,Jiangsu,0.48779497
SRR5602005,,Senior,Jiangsu,0.028620778
SRR5602005,,Young,Jiangsu,0.9713793
SRR5602022,,Senior,Jiangsu,0.5359802
SRR5602022,,Young,Jiangsu,0.46401978
SRR5602025,,Senior,Jiangsu,0.53381944
SRR5602025,,Young,Jiangsu,0.46618062
SRR5602034,,Senior,Jiangsu,0.5306536
SRR5602034,,Young,Jiangsu,0.46934643
SRR5602058,,Senior,Jiangsu,0.53208125
SRR5602058,,Young,Jiangsu,0.4679187
SRR5602080,,Senior,Jiangsu,0.5667046
SRR5602080,,Young,Jiangsu,0.43329546
SRR5602096,,Senior,Jiangsu,0.5322355
SRR5602096,,Young,Jiangsu,0.4677645
SRR5602114,,Senior,Jiangsu,0.5281469
SRR5602114,,Young,Jiangsu,0.4718531
SRR5602122,,Senior,Jiangsu,0.53033555
SRR5602122,,Young,Jiangsu,0.46966448
SRR5602123,,Senior,Jiangsu,0.56166315
SRR5602123,,Young,Jiangsu,0.43833688
SRR5602131,,Senior,Jiangsu,0.47577915
SRR5602131,,Young,Jiangsu,0.5242208
SRR5602166,,Senior,Jiangsu,0.55147487
SRR5602166,,Young,Jiangsu,0.44852516
SRR5602170,,Senior,Jiangsu,0.5701292
SRR5602170,,Young,Jiangsu,0.4298707
SRR5602172,,Senior,Jiangsu,0.5607477
SRR5602172,,Young,Jiangsu,0.4392523
SRR5602175,,Senior,Jiangsu,0.52789325
SRR5602175,,Young,Jiangsu,0.47210675
SRR5602176,,Senior,Jiangsu,0.56643844
SRR5602176,,Young,Jiangsu,0.4335616
SRR5602189,,Senior,Jiangsu,0.085283555
SRR5602189,,Young,Jiangsu,0.9147164
SRR5602192,,Senior,Jiangsu,0.517933
SRR5602192,,Young,Jiangsu,0.482067
SRR5602201,,Senior,Jiangsu,0.5376555
SRR5602201,,Young,Jiangsu,0.46234456
SRR5602203,,Senior,Jiangsu,0.54346836
SRR5602203,,Young,Jiangsu,0.4565316
SRR5602207,,Senior,Jiangsu,0.53075427
SRR5602207,,Young,Jiangsu,0.46924582
SRR5602212,,Senior,Jiangsu,0.041866295
SRR5602212,,Young,Jiangsu,0.9581337
SRR5602213,,Senior,Jiangsu,0.053224467
SRR5602213,,Young,Jiangsu,0.9467755
SRR5602218,,Senior,Jiangsu,0.53671026
SRR5602218,,Young,Jiangsu,0.46328974
SRR5602245,,Senior,Jiangsu,0.039902717
SRR5602245,,Young,Jiangsu,0.96009725
SRR5602253,,Senior,Jiangsu,0.5279388
SRR5602253,,Young,Jiangsu,0.4720612
SRR5602279,,Senior,Jiangsu,0.029047221
SRR5602279,,Young,Jiangsu,0.9709528
SRR5602299,,Senior,Jiangsu,0.5131131
SRR5602299,,Young,Jiangsu,0.48688695
SRR5602311,,Senior,Jiangsu,0.028620778
SRR5602311,,Young,Jiangsu,0.9713793
SRR5602312,,Senior,Jiangsu,0.5703789
SRR5602312,,Young,Jiangsu,0.4296211
SRR5602320,,Senior,Jiangsu,0.29036474
SRR5602320,,Young,Jiangsu,0.70963526
SRR5602328,,Senior,Jiangsu,0.5322682
SRR5602328,,Young,Jiangsu,0.4677318
SRR5602329,,Senior,Jiangsu,0.5436628
SRR5602329,,Young,Jiangsu,0.4563372
SRR5602337,,Senior,Jiangsu,0.53855366
SRR5602337,,Young,Jiangsu,0.46144632
SRR5602354,,Senior,Jiangsu,0.5639835
SRR5602354,,Young,Jiangsu,0.43601656
SRR5610011,,Senior,Jiangsu,0.12280232
SRR5610011,,Young,Jiangsu,0.8771977
SRR5610085,,Senior,Jiangsu,0.08068497
SRR5610085,,Young,Jiangsu,0.91931504
C024,,Senior,Italy,0.0628716
C024,,Young,Italy,0.93712837
K106,,Senior,Italy,0.5727333
K106,,Young,Italy,0.42726672
K309,,Senior,Italy,0.5736015
K309,,Young,Italy,0.42639852
SRR3679940,,Senior,Sichuan,0.3786533
SRR3679940,,Young,Sichuan,0.6213467
SRR3679945,,Senior,Sichuan,0.37632403
SRR3679945,,Young,Sichuan,0.623676
SRR3679985,,Senior,Sichuan,0.41120505
SRR3679985,,Young,Sichuan,0.58879495
SRR3679990,,Senior,Sichuan,0.43633816
SRR3679990,,Young,Sichuan,0.5636619
SRR3680044,,Senior,Sichuan,0.57360154
SRR3680044,,Young,Sichuan,0.42639846
SRR3680045,,Senior,Sichuan,0.36319953
SRR3680045,,Young,Sichuan,0.63680047
SRR3680046,,Senior,Sichuan,0.5725898
SRR3680046,,Young,Sichuan,0.42741022
SRR3680058,,Senior,Sichuan,0.57360154
SRR3680058,,Young,Sichuan,0.4263985
SRR3680063,,Senior,Sichuan,0.3690035
SRR3680063,,Young,Sichuan,0.6309965
SRR3680072,,Senior,Sichuan,0.36670905
SRR3680072,,Young,Sichuan,0.6332909
SRR3680079,,Senior,Sichuan,0.5734979
SRR3680079,,Young,Sichuan,0.42650214
SRR3680080,,Senior,Sichuan,0.5735977
SRR3680080,,Young,Sichuan,0.42640227
SRR5601942,,Senior,Jiangsu,0.5324912
SRR5601942,,Young,Jiangsu,0.4675088
SRR5601983,,Senior,Jiangsu,0.57360154
SRR5601983,,Young,Jiangsu,0.42639846
SRR5602008,,Senior,Jiangsu,0.5730827
SRR5602008,,Young,Jiangsu,0.42691728
SRR5602026,,Senior,Jiangsu,0.5324459
SRR5602026,,Young,Jiangsu,0.4675541
SRR5602032,,Senior,Jiangsu,0.38797715
SRR5602032,,Young,Jiangsu,0.6120229
SRR5602060,,Senior,Jiangsu,0.57273626
SRR5602060,,Young,Jiangsu,0.42726374
SRR5602096,,Senior,Jiangsu,0.37705812
SRR5602096,,Young,Jiangsu,0.6229419
SRR5602115,,Senior,Jiangsu,0.4048786
SRR5602115,,Young,Jiangsu,0.5951214
SRR5602116,,Senior,Jiangsu,0.57360154
SRR5602116,,Young,Jiangsu,0.42639846
SRR5602117,,Senior,Jiangsu,0.5694815
SRR5602117,,Young,Jiangsu,0.4305185
SRR5602118,,Senior,Jiangsu,0.21181011
SRR5602118,,Young,Jiangsu,0.7881899
SRR5602122,,Senior,Jiangsu,0.37591782
SRR5602122,,Young,Jiangsu,0.62408215
SRR5602137,,Senior,Jiangsu,0.57360154
SRR5602137,,Young,Jiangsu,0.42639846
SRR5602140,,Senior,Jiangsu,0.44386008
SRR5602140,,Young,Jiangsu,0.55613995
SRR5602142,,Senior,Jiangsu,0.5735993
SRR5602142,,Young,Jiangsu,0.4264008
SRR5602153,,Senior,Jiangsu,0.5329585
SRR5602153,,Young,Jiangsu,0.46704143
SRR5602170,,Senior,Jiangsu,0.57360053
SRR5602170,,Young,Jiangsu,0.42639944
SRR5602175,,Senior,Jiangsu,0.57360154
SRR5602175,,Young,Jiangsu,0.42639846
SRR5602185,,Senior,Jiangsu,0.57328033
SRR5602185,,Young,Jiangsu,0.4267197
SRR5602194,,Senior,Jiangsu,0.57360154
SRR5602194,,Young,Jiangsu,0.42639846
SRR5602196,,Senior,Jiangsu,0.5735963
SRR5602196,,Young,Jiangsu,0.42640367
SRR5602199,,Senior,Jiangsu,0.5731647
SRR5602199,,Young,Jiangsu,0.42683524
SRR5602202,,Senior,Jiangsu,0.5598368
SRR5602202,,Young,Jiangsu,0.44016325
SRR5602225,,Senior,Jiangsu,0.57360154
SRR5602225,,Young,Jiangsu,0.42639846
SRR5602233,,Senior,Jiangsu,0.36902118
SRR5602233,,Young,Jiangsu,0.6309788
SRR5602255,,Senior,Jiangsu,0.38334575
SRR5602255,,Young,Jiangsu,0.6166543
SRR5602257,,Senior,Jiangsu,0.5709015
SRR5602257,,Young,Jiangsu,0.42909852
SRR5602258,,Senior,Jiangsu,0.029839694
SRR5602258,,Young,Jiangsu,0.97016025
SRR5602262,,Senior,Jiangsu,0.49251395
SRR5602262,,Young,Jiangsu,0.5074861
SRR5602263,,Senior,Jiangsu,0.5727314
SRR5602263,,Young,Jiangsu,0.42726862
SRR5602264,,Senior,Jiangsu,0.5731608
SRR5602264,,Young,Jiangsu,0.42683917
SRR5602271,,Senior,Jiangsu,0.5736015
SRR5602271,,Young,Jiangsu,0.42639852
SRR5602279,,Senior,Jiangsu,0.030743647
SRR5602279,,Young,Jiangsu,0.9692563
SRR5602293,,Senior,Jiangsu,0.18695259
SRR5602293,,Young,Jiangsu,0.8130474
SRR5602296,,Senior,Jiangsu,0.40400302
SRR5602296,,Young,Jiangsu,0.595997
SRR5602299,,Senior,Jiangsu,0.5206132
SRR5602299,,Young,Jiangsu,0.4793868
SRR5602315,,Senior,Jiangsu,0.38726005
SRR5602315,,Young,Jiangsu,0.6127399
SRR5602318,,Senior,Jiangsu,0.3795806
SRR5602318,,Young,Jiangsu,0.62041944
SRR5602336,,Senior,Jiangsu,0.5782234
SRR5602336,,Young,Jiangsu,0.4217766
SRR5610011,,Senior,Jiangsu,0.5736006
SRR5610011,,Young,Jiangsu,0.4263994
K105,,Senior,Italy,0.3005785
K105,,Young,Italy,0.69942147
K119,,Senior,Italy,0.17302093
K119,,Young,Italy,0.8269791
K125,,Senior,Italy,0.033978693
K125,,Young,Italy,0.9660213
SRR3679929,,Senior,Sichuan,0.2928656
SRR3679929,,Young,Sichuan,0.70713437
SRR3679945,,Senior,Sichuan,0.28410295
SRR3679945,,Young,Sichuan,0.715897
SRR3679983,,Senior,Sichuan,0.5704278
SRR3679983,,Young,Sichuan,0.42957228
SRR3680016,,Senior,Sichuan,0.20226312
SRR3680016,,Young,Sichuan,0.7977368
SRR3680024,,Senior,Sichuan,0.028622055
SRR3680024,,Young,Sichuan,0.9713779
SRR3680035,,Senior,Sichuan,0.25551626
SRR3680035,,Young,Sichuan,0.7444837
SRR3680055,,Senior,Sichuan,0.07775545
SRR3680055,,Young,Sichuan,0.92224455
SRR3680058,,Senior,Sichuan,0.5668436
SRR3680058,,Young,Sichuan,0.4331563
SRR3680064,,Senior,Sichuan,0.27759752
SRR3680064,,Young,Sichuan,0.72240245
SRR3680068,,Senior,Sichuan,0.30789033
SRR3680068,,Young,Sichuan,0.69210964
SRR3680072,,Senior,Sichuan,0.28834516
SRR3680072,,Young,Sichuan,0.71165484
SRR3680079,,Senior,Sichuan,0.5287034
SRR3680079,,Young,Sichuan,0.47129655
SRR3680080,,Senior,Sichuan,0.5631497
SRR3680080,,Young,Sichuan,0.43685034
SRR3680084,,Senior,Sichuan,0.26386845
SRR3680084,,Young,Sichuan,0.73613155
SRR5601923,,Senior,Jiangsu,0.32575837
SRR5601923,,Young,Jiangsu,0.6742416
SRR5601986,,Senior,Jiangsu,0.028622082
SRR5601986,,Young,Jiangsu,0.9713779
SRR5602015,,Senior,Jiangsu,0.37443492
SRR5602015,,Young,Jiangsu,0.62556505
SRR5602026,,Senior,Jiangsu,0.27277473
SRR5602026,,Young,Jiangsu,0.7272253
SRR5602027,,Senior,Jiangsu,0.28428373
SRR5602027,,Young,Jiangsu,0.7157163
SRR5602034,,Senior,Jiangsu,0.3248522
SRR5602034,,Young,Jiangsu,0.6751477
SRR5602036,,Senior,Jiangsu,0.30614117
SRR5602036,,Young,Jiangsu,0.6938588
SRR5602058,,Senior,Jiangsu,0.28220296
SRR5602058,,Young,Jiangsu,0.71779704
SRR5602062,,Senior,Jiangsu,0.4321665
SRR5602062,,Young,Jiangsu,0.56783354
SRR5602063,,Senior,Jiangsu,0.40230927
SRR5602063,,Young,Jiangsu,0.5976907
SRR5602066,,Senior,Jiangsu,0.31335235
SRR5602066,,Young,Jiangsu,0.68664765
SRR5602096,,Senior,Jiangsu,0.28081274
SRR5602096,,Young,Jiangsu,0.7191873
SRR5602098,,Senior,Jiangsu,0.2801861
SRR5602098,,Young,Jiangsu,0.71981394
SRR5602101,,Senior,Jiangsu,0.028622055
SRR5602101,,Young,Jiangsu,0.9713779
SRR5602123,,Senior,Jiangsu,0.028622055
SRR5602123,,Young,Jiangsu,0.9713779
SRR5602124,,Senior,Jiangsu,0.28168237
SRR5602124,,Young,Jiangsu,0.7183176
SRR5602136,,Senior,Jiangsu,0.4864008
SRR5602136,,Young,Jiangsu,0.51359916
SRR5602151,,Senior,Jiangsu,0.5187544
SRR5602151,,Young,Jiangsu,0.4812456
SRR5602152,,Senior,Jiangsu,0.5181133
SRR5602152,,Young,Jiangsu,0.48188666
SRR5602180,,Senior,Jiangsu,0.5398728
SRR5602180,,Young,Jiangsu,0.4601272
SRR5602189,,Senior,Jiangsu,0.5229554
SRR5602189,,Young,Jiangsu,0.4770445
SRR5602195,,Senior,Jiangsu,0.5199773
SRR5602195,,Young,Jiangsu,0.4800228
SRR5602198,,Senior,Jiangsu,0.5699189
SRR5602198,,Young,Jiangsu,0.43008113
SRR5602217,,Senior,Jiangsu,0.36711338
SRR5602217,,Young,Jiangsu,0.6328866
SRR5602232,,Senior,Jiangsu,0.39794597
SRR5602232,,Young,Jiangsu,0.60205406
SRR5602262,,Senior,Jiangsu,0.3657347
SRR5602262,,Young,Jiangsu,0.6342653
SRR5602263,,Senior,Jiangsu,0.44520637
SRR5602263,,Young,Jiangsu,0.55479366
SRR5602265,,Senior,Jiangsu,0.17898108
SRR5602265,,Young,Jiangsu,0.82101893
SRR5602271,,Senior,Jiangsu,0.028622055
SRR5602271,,Young,Jiangsu,0.9713779
SRR5602281,,Senior,Jiangsu,0.42016897
SRR5602281,,Young,Jiangsu,0.579831
SRR5602285,,Senior,Jiangsu,0.10767498
SRR5602285,,Young,Jiangsu,0.892325
SRR5602293,,Senior,Jiangsu,0.13626027
SRR5602293,,Young,Jiangsu,0.8637397
SRR5602323,,Senior,Jiangsu,0.48010904
SRR5602323,,Young,Jiangsu,0.51989096
SRR5602329,,Senior,Jiangsu,0.51328087
SRR5602329,,Young,Jiangsu,0.4867191
SRR5602331,,Senior,Jiangsu,0.028622055
SRR5602331,,Young,Jiangsu,0.9713779
SRR5602339,,Senior,Jiangsu,0.03983993
SRR5602339,,Young,Jiangsu,0.96016
SRR5610008,,Senior,Jiangsu,0.07083097
SRR5610008,,Young,Jiangsu,0.92916906
SRR5802183,,Senior,Jiangsu,0.058209028
SRR5802183,,Young,Jiangsu,0.941791
C002,,Senior,Italy,0.07253581
C002,,Young,Italy,0.9274641
C048,,Senior,Italy,0.5639702
C048,,Young,Italy,0.43602976
K119,,Senior,Italy,0.08142072
K119,,Young,Italy,0.9185792
K124,,Senior,Italy,0.029145427
K124,,Young,Italy,0.9708546
K125,,Senior,Italy,0.030411214
K125,,Young,Italy,0.9695888
K316,,Senior,Italy,0.04244791
K316,,Young,Italy,0.9575521
SRR3679931,,Senior,Sichuan,0.24928604
SRR3679931,,Young,Sichuan,0.75071394
SRR3679940,,Senior,Sichuan,0.313316
SRR3679940,,Young,Sichuan,0.686684
SRR3679963,,Senior,Sichuan,0.25833166
SRR3679963,,Young,Sichuan,0.7416683
SRR3679967,,Senior,Sichuan,0.2504642
SRR3679967,,Young,Sichuan,0.7495358
SRR3679968,,Senior,Sichuan,0.56785524
SRR3679968,,Young,Sichuan,0.43214476
SRR3679979,,Senior,Sichuan,0.5674174
SRR3679979,,Young,Sichuan,0.43258265
SRR3679989,,Senior,Sichuan,0.2698489
SRR3679989,,Young,Sichuan,0.7301511
SRR3679992,,Senior,Sichuan,0.2688238
SRR3679992,,Young,Sichuan,0.73117626
SRR3679994,,Senior,Sichuan,0.2469498
SRR3679994,,Young,Sichuan,0.7530502
SRR3679998,,Senior,Sichuan,0.29862598
SRR3679998,,Young,Sichuan,0.70137405
SRR3680043,,Senior,Sichuan,0.31127062
SRR3680043,,Young,Sichuan,0.68872935
SRR3680049,,Senior,Sichuan,0.0286216
SRR3680049,,Young,Sichuan,0.9713784
SRR3680055,,Senior,Sichuan,0.04218047
SRR3680055,,Young,Sichuan,0.95781946
SRR3680063,,Senior,Sichuan,0.2470044
SRR3680063,,Young,Sichuan,0.7529956
SRR3680065,,Senior,Sichuan,0.2591723
SRR3680065,,Young,Sichuan,0.7408277
SRR3680079,,Senior,Sichuan,0.5703617
SRR3680079,,Young,Sichuan,0.4296383
SRR3680086,,Senior,Sichuan,0.25148937
SRR3680086,,Young,Sichuan,0.7485106
SRR5601932,,Senior,Jiangsu,0.4126293
SRR5601932,,Young,Jiangsu,0.58737063
SRR5601933,,Senior,Jiangsu,0.046027917
SRR5601933,,Young,Jiangsu,0.95397216
SRR5601981,,Senior,Jiangsu,0.2455846
SRR5601981,,Young,Jiangsu,0.7544154
SRR5601985,,Senior,Jiangsu,0.24953268
SRR5601985,,Young,Jiangsu,0.7504673
SRR5601992,,Senior,Jiangsu,0.21716927
SRR5601992,,Young,Jiangsu,0.7828307
SRR5601995,,Senior,Jiangsu,0.1204987
SRR5601995,,Young,Jiangsu,0.87950134
SRR5602012,,Senior,Jiangsu,0.53246063
SRR5602012,,Young,Jiangsu,0.46753946
SRR5602060,,Senior,Jiangsu,0.5651599
SRR5602060,,Young,Jiangsu,0.43484
SRR5602076,,Senior,Jiangsu,0.031716354
SRR5602076,,Young,Jiangsu,0.9682836
SRR5602115,,Senior,Jiangsu,0.26471716
SRR5602115,,Young,Jiangsu,0.73528284
SRR5602140,,Senior,Jiangsu,0.33959433
SRR5602140,,Young,Jiangsu,0.6604057
SRR5602141,,Senior,Jiangsu,0.32160273
SRR5602141,,Young,Jiangsu,0.67839724
SRR5602147,,Senior,Jiangsu,0.57025725
SRR5602147,,Young,Jiangsu,0.42974284
SRR5602152,,Senior,Jiangsu,0.51959676
SRR5602152,,Young,Jiangsu,0.48040324
SRR5602157,,Senior,Jiangsu,0.5614551
SRR5602157,,Young,Jiangsu,0.4385449
SRR5602166,,Senior,Jiangsu,0.5579553
SRR5602166,,Young,Jiangsu,0.44204465
SRR5602187,,Senior,Jiangsu,0.031862717
SRR5602187,,Young,Jiangsu,0.9681372
SRR5602192,,Senior,Jiangsu,0.28685865
SRR5602192,,Young,Jiangsu,0.7131414
SRR5602195,,Senior,Jiangsu,0.57039523
SRR5602195,,Young,Jiangsu,0.4296048
SRR5602203,,Senior,Jiangsu,0.526411
SRR5602203,,Young,Jiangsu,0.473589
SRR5602207,,Senior,Jiangsu,0.44042832
SRR5602207,,Young,Jiangsu,0.5595717
SRR5602212,,Senior,Jiangsu,0.5433566
SRR5602212,,Young,Jiangsu,0.45664337
SRR5602213,,Senior,Jiangsu,0.042917207
SRR5602213,,Young,Jiangsu,0.9570828
SRR5602217,,Senior,Jiangsu,0.54380304
SRR5602217,,Young,Jiangsu,0.4561969
SRR5602225,,Senior,Jiangsu,0.0286216
SRR5602225,,Young,Jiangsu,0.9713784
SRR5602247,,Senior,Jiangsu,0.5137772
SRR5602247,,Young,Jiangsu,0.48622283
SRR5602279,,Senior,Jiangsu,0.028928043
SRR5602279,,Young,Jiangsu,0.97107196
SRR5602294,,Senior,Jiangsu,0.5663201
SRR5602294,,Young,Jiangsu,0.43367985
SRR5602305,,Senior,Jiangsu,0.24600336
SRR5602305,,Young,Jiangsu,0.7539967
SRR5602316,,Senior,Jiangsu,0.060254805
SRR5602316,,Young,Jiangsu,0.9397452
SRR5602317,,Senior,Jiangsu,0.03549331
SRR5602317,,Young,Jiangsu,0.9645067
SRR5602336,,Senior,Jiangsu,0.3177572
SRR5602336,,Young,Jiangsu,0.6822428
C003,,Senior,Italy,0.54585606
C003,,Young,Italy,0.4541439
C024,,Senior,Italy,0.5799724
C024,,Young,Italy,0.42002764
C048,,Senior,Italy,0.58069843
C048,,Young,Italy,0.41930163
K105,,Senior,Italy,0.54190326
K105,,Young,Italy,0.45809677
K301,,Senior,Italy,0.15856116
K301,,Young,Italy,0.84143883
K309,,Senior,Italy,0.57998455
K309,,Young,Italy,0.42001548
SRR3679929,,Senior,Sichuan,0.2852113
SRR3679929,,Young,Sichuan,0.7147888
SRR3679940,,Senior,Sichuan,0.17715266
SRR3679940,,Young,Sichuan,0.82284737
SRR3679946,,Senior,Sichuan,0.09612486
SRR3679946,,Young,Sichuan,0.9038752
SRR3679963,,Senior,Sichuan,0.43958038
SRR3679963,,Young,Sichuan,0.5604196
SRR3679965,,Senior,Sichuan,0.57962173
SRR3679965,,Young,Sichuan,0.42037827
SRR3679988,,Senior,Sichuan,0.57996833
SRR3679988,,Young,Sichuan,0.42003167
SRR3679992,,Senior,Sichuan,0.55890226
SRR3679992,,Young,Sichuan,0.4410977
SRR3680016,,Senior,Sichuan,0.22284654
SRR3680016,,Young,Sichuan,0.77715343
SRR3680028,,Senior,Sichuan,0.58483773
SRR3680028,,Young,Sichuan,0.41516235
SRR3680035,,Senior,Sichuan,0.29203472
SRR3680035,,Young,Sichuan,0.70796525
SRR3680065,,Senior,Sichuan,0.38422233
SRR3680065,,Young,Sichuan,0.6157776
SRR3680068,,Senior,Sichuan,0.5691959
SRR3680068,,Young,Sichuan,0.43080404
SRR3680084,,Senior,Sichuan,0.103547394
SRR3680084,,Young,Sichuan,0.8964526
SRR3680085,,Senior,Sichuan,0.57998043
SRR3680085,,Young,Sichuan,0.42001957
SRR3680093,,Senior,Sichuan,0.3242929
SRR3680093,,Young,Sichuan,0.6757071
SRR5601925,,Senior,Jiangsu,0.5771182
SRR5601925,,Young,Jiangsu,0.42288187
SRR5601927,,Senior,Jiangsu,0.577742
SRR5601927,,Young,Jiangsu,0.42225802
SRR5601928,,Senior,Jiangsu,0.5807522
SRR5601928,,Young,Jiangsu,0.41924778
SRR5601931,,Senior,Jiangsu,0.48905897
SRR5601931,,Young,Jiangsu,0.5109411
SRR5601982,,Senior,Jiangsu,0.56750387
SRR5601982,,Young,Jiangsu,0.4324962
SRR5601996,,Senior,Jiangsu,0.57998455
SRR5601996,,Young,Jiangsu,0.42001542
SRR5602011,,Senior,Jiangsu,0.44432545
SRR5602011,,Young,Jiangsu,0.55567455
SRR5602014,,Senior,Jiangsu,0.5667519
SRR5602014,,Young,Jiangsu,0.4332481
SRR5602017,,Senior,Jiangsu,0.5799842
SRR5602017,,Young,Jiangsu,0.42001587
SRR5602115,,Senior,Jiangsu,0.5732378
SRR5602115,,Young,Jiangsu,0.4267622
SRR5602132,,Senior,Jiangsu,0.56072164
SRR5602132,,Young,Jiangsu,0.43927827
SRR5602136,,Senior,Jiangsu,0.5785465
SRR5602136,,Young,Jiangsu,0.4214535
SRR5602151,,Senior,Jiangsu,0.57882816
SRR5602151,,Young,Jiangsu,0.42117184
SRR5602152,,Senior,Jiangsu,0.5673483
SRR5602152,,Young,Jiangsu,0.43265167
SRR5602166,,Senior,Jiangsu,0.5789369
SRR5602166,,Young,Jiangsu,0.42106307
SRR5602169,,Senior,Jiangsu,0.57998455
SRR5602169,,Young,Jiangsu,0.42001542
SRR5602172,,Senior,Jiangsu,0.58067036
SRR5602172,,Young,Jiangsu,0.4193296
SRR5602173,,Senior,Jiangsu,0.57300645
SRR5602173,,Young,Jiangsu,0.4269936
SRR5602183,,Senior,Jiangsu,0.58152366
SRR5602183,,Young,Jiangsu,0.41847637
SRR5602187,,Senior,Jiangsu,0.03290228
SRR5602187,,Young,Jiangsu,0.96709776
SRR5602189,,Senior,Jiangsu,0.5797145
SRR5602189,,Young,Jiangsu,0.42028555
SRR5602205,,Senior,Jiangsu,0.47944483
SRR5602205,,Young,Jiangsu,0.52055526
SRR5602207,,Senior,Jiangsu,0.56849444
SRR5602207,,Young,Jiangsu,0.43150562
SRR5602218,,Senior,Jiangsu,0.5547575
SRR5602218,,Young,Jiangsu,0.44524246
SRR5602253,,Senior,Jiangsu,0.5643727
SRR5602253,,Young,Jiangsu,0.43562725
