,SampleID,Env,Region,Contribution
SRR5602172,,Young,Jiangsu,0.33855408
SRR5602176,,Senior,Jiangsu,0.6748415
SRR5602176,,Young,Jiangsu,0.32515848
SRR5602195,,Senior,Jiangsu,0.67363477
SRR5602195,,Young,Jiangsu,0.32636526
SRR5602217,,Senior,Jiangsu,0.3508281
SRR5602217,,Young,Jiangsu,0.6491719
SRR5602218,,Senior,Jiangsu,0.5933195
SRR5602218,,Young,Jiangsu,0.40668052
SRR5602231,,Senior,Jiangsu,0.67481136
SRR5602231,,Young,Jiangsu,0.32518864
SRR5602258,,Senior,Jiangsu,0.12092546
SRR5602258,,Young,Jiangsu,0.8790745
SRR5602261,,Senior,Jiangsu,0.600082
SRR5602261,,Young,Jiangsu,0.399918
SRR5602278,,Senior,Jiangsu,0.664651
SRR5602278,,Young,Jiangsu,0.33534905
SRR5602297,,Senior,Jiangsu,0.6748513
SRR5602297,,Young,Jiangsu,0.32514873
SRR5602311,,Senior,Jiangsu,0.6748513
SRR5602311,,Young,Jiangsu,0.32514873
SRR5602312,,Senior,Jiangsu,0.67304176
SRR5602312,,Young,Jiangsu,0.32695824
SRR5602327,,Senior,Jiangsu,0.6713018
SRR5602327,,Young,Jiangsu,0.32869822
SRR5602330,,Senior,Jiangsu,0.6747603
SRR5602330,,Young,Jiangsu,0.3252397
SRR5602342,,Senior,Jiangsu,0.6737879
SRR5602342,,Young,Jiangsu,0.3262121
SRR5609970,,Senior,Jiangsu,0.67459565
SRR5609970,,Young,Jiangsu,0.32540432
SRR5610011,,Senior,Jiangsu,0.67365086
SRR5610011,,Young,Jiangsu,0.32634905
SRR5610014,,Senior,Jiangsu,0.6748511
SRR5610014,,Young,Jiangsu,0.32514888
C007,,Senior,Italy,0.14625879
C007,,Young,Italy,0.85374117
K108,,Senior,Italy,0.76150566
K108,,Young,Italy,0.23849435
K119,,Senior,Italy,0.14774467
K119,,Young,Italy,0.85225534
K125,,Senior,Italy,0.1445435
K125,,Young,Italy,0.8554565
SRR3679929,,Senior,Sichuan,0.4634503
SRR3679929,,Young,Sichuan,0.5365496
SRR3679940,,Senior,Sichuan,0.69215155
SRR3679940,,Young,Sichuan,0.30784848
SRR3679973,,Senior,Sichuan,0.14905228
SRR3679973,,Young,Sichuan,0.85094774
SRR3679975,,Senior,Sichuan,0.76570356
SRR3679975,,Young,Sichuan,0.23429646
SRR3679992,,Senior,Sichuan,0.6861312
SRR3679992,,Young,Sichuan,0.31386885
SRR3680016,,Senior,Sichuan,0.14762834
SRR3680016,,Young,Sichuan,0.85237163
SRR3680024,,Senior,Sichuan,0.76574725
SRR3680024,,Young,Sichuan,0.23425272
SRR3680035,,Senior,Sichuan,0.1632733
SRR3680035,,Young,Sichuan,0.83672667
SRR3680036,,Senior,Sichuan,0.72619236
SRR3680036,,Young,Sichuan,0.27380764
SRR3680048,,Senior,Sichuan,0.7466719
SRR3680048,,Young,Sichuan,0.25332808
SRR3680065,,Senior,Sichuan,0.7349633
SRR3680065,,Young,Sichuan,0.26503673
SRR3680086,,Senior,Sichuan,0.737826
SRR3680086,,Young,Sichuan,0.26217398
SRR5601959,,Senior,Jiangsu,0.14905228
SRR5601959,,Young,Jiangsu,0.85094774
SRR5601965,,Senior,Jiangsu,0.74374986
SRR5601965,,Young,Jiangsu,0.25625014
SRR5601984,,Senior,Jiangsu,0.65956795
SRR5601984,,Young,Jiangsu,0.34043208
SRR5601986,,Senior,Jiangsu,0.1494347
SRR5601986,,Young,Jiangsu,0.8505654
SRR5601994,,Senior,Jiangsu,0.71747935
SRR5601994,,Young,Jiangsu,0.28252065
SRR5602031,,Senior,Jiangsu,0.5370647
SRR5602031,,Young,Jiangsu,0.46293533
SRR5602035,,Senior,Jiangsu,0.74055994
SRR5602035,,Young,Jiangsu,0.25944006
SRR5602063,,Senior,Jiangsu,0.75932056
SRR5602063,,Young,Jiangsu,0.24067947
SRR5602079,,Senior,Jiangsu,0.7430762
SRR5602079,,Young,Jiangsu,0.2569238
SRR5602101,,Senior,Jiangsu,0.76574725
SRR5602101,,Young,Jiangsu,0.23425272
SRR5602114,,Senior,Jiangsu,0.726131
SRR5602114,,Young,Jiangsu,0.27386907
SRR5602121,,Senior,Jiangsu,0.73733675
SRR5602121,,Young,Jiangsu,0.26266328
SRR5602123,,Senior,Jiangsu,0.76489836
SRR5602123,,Young,Jiangsu,0.23510168
SRR5602124,,Senior,Jiangsu,0.45754886
SRR5602124,,Young,Jiangsu,0.54245114
SRR5602136,,Senior,Jiangsu,0.7610424
SRR5602136,,Young,Jiangsu,0.23895761
SRR5602140,,Senior,Jiangsu,0.7076465
SRR5602140,,Young,Jiangsu,0.2923535
SRR5602141,,Senior,Jiangsu,0.75943923
SRR5602141,,Young,Jiangsu,0.24056078
SRR5602148,,Senior,Jiangsu,0.14923224
SRR5602148,,Young,Jiangsu,0.85076773
SRR5602157,,Senior,Jiangsu,0.6358256
SRR5602157,,Young,Jiangsu,0.3641744
SRR5602166,,Senior,Jiangsu,0.70551276
SRR5602166,,Young,Jiangsu,0.29448727
SRR5602174,,Senior,Jiangsu,0.7555731
SRR5602174,,Young,Jiangsu,0.24442689
SRR5602186,,Senior,Jiangsu,0.14905228
SRR5602186,,Young,Jiangsu,0.85094774
SRR5602194,,Senior,Jiangsu,0.14905228
SRR5602194,,Young,Jiangsu,0.85094774
SRR5602196,,Senior,Jiangsu,0.33081222
SRR5602196,,Young,Jiangsu,0.66918784
SRR5602205,,Senior,Jiangsu,0.14717719
SRR5602205,,Young,Jiangsu,0.8528228
SRR5602212,,Senior,Jiangsu,0.7651779
SRR5602212,,Young,Jiangsu,0.23482208
SRR5602225,,Senior,Jiangsu,0.76574725
SRR5602225,,Young,Jiangsu,0.23425272
SRR5602233,,Senior,Jiangsu,0.75574136
SRR5602233,,Young,Jiangsu,0.2442587
SRR5602249,,Senior,Jiangsu,0.14905228
SRR5602249,,Young,Jiangsu,0.85094774
SRR5602253,,Senior,Jiangsu,0.6695632
SRR5602253,,Young,Jiangsu,0.33043683
SRR5602261,,Senior,Jiangsu,0.3299058
SRR5602261,,Young,Jiangsu,0.6700942
SRR5602275,,Senior,Jiangsu,0.17717825
SRR5602275,,Young,Jiangsu,0.8228217
SRR5602287,,Senior,Jiangsu,0.14905228
SRR5602287,,Young,Jiangsu,0.85094774
SRR5602292,,Senior,Jiangsu,0.69796926
SRR5602292,,Young,Jiangsu,0.3020307
SRR5602299,,Senior,Jiangsu,0.1749915
SRR5602299,,Young,Jiangsu,0.8250085
SRR5602302,,Senior,Jiangsu,0.7515047
SRR5602302,,Young,Jiangsu,0.24849527
SRR5602313,,Senior,Jiangsu,0.7657279
SRR5602313,,Young,Jiangsu,0.23427212
SRR5602353,,Senior,Jiangsu,0.76069456
SRR5602353,,Young,Jiangsu,0.2393054
SRR5610008,,Senior,Jiangsu,0.7518616
SRR5610008,,Young,Jiangsu,0.24813846
C003,,Senior,Italy,0.16818962
C003,,Young,Italy,0.83181036
K304,,Senior,Italy,0.4232006
K304,,Young,Italy,0.57679945
SRR3679945,,Senior,Sichuan,0.65509415
SRR3679945,,Young,Sichuan,0.34490588
SRR3679962,,Senior,Sichuan,0.68145245
SRR3679962,,Young,Sichuan,0.31854758
SRR3679969,,Senior,Sichuan,0.6517556
SRR3679969,,Young,Sichuan,0.34824437
SRR3679975,,Senior,Sichuan,0.68976223
SRR3679975,,Young,Sichuan,0.31023777
SRR3679983,,Senior,Sichuan,0.69148934
SRR3679983,,Young,Sichuan,0.3085107
SRR3679987,,Senior,Sichuan,0.67708457
SRR3679987,,Young,Sichuan,0.32291538
SRR3679998,,Senior,Sichuan,0.6788553
SRR3679998,,Young,Sichuan,0.32114467
SRR3680035,,Senior,Sichuan,0.5937619
SRR3680035,,Young,Sichuan,0.40623802
SRR3680043,,Senior,Sichuan,0.5341078
SRR3680043,,Young,Sichuan,0.4658922
SRR3680044,,Senior,Sichuan,0.68145245
SRR3680044,,Young,Sichuan,0.31854758
SRR3680086,,Senior,Sichuan,0.6767024
SRR3680086,,Young,Sichuan,0.3232976
SRR3680093,,Senior,Sichuan,0.4466844
SRR3680093,,Young,Sichuan,0.5533156
SRR5601931,,Senior,Jiangsu,0.19998449
SRR5601931,,Young,Jiangsu,0.8000155
SRR5601941,,Senior,Jiangsu,0.18656766
SRR5601941,,Young,Jiangsu,0.81343234
SRR5601982,,Senior,Jiangsu,0.6550234
SRR5601982,,Young,Jiangsu,0.34497663
SRR5601988,,Senior,Jiangsu,0.67299235
SRR5601988,,Young,Jiangsu,0.32700765
SRR5601996,,Senior,Jiangsu,0.68145245
SRR5601996,,Young,Jiangsu,0.31854758
SRR5602008,,Senior,Jiangsu,0.6929987
SRR5602008,,Young,Jiangsu,0.30700132
SRR5602011,,Senior,Jiangsu,0.57091147
SRR5602011,,Young,Jiangsu,0.42908847
SRR5602012,,Senior,Jiangsu,0.6814497
SRR5602012,,Young,Jiangsu,0.31855032
SRR5602017,,Senior,Jiangsu,0.59743506
SRR5602017,,Young,Jiangsu,0.4025649
SRR5602020,,Senior,Jiangsu,0.6810165
SRR5602020,,Young,Jiangsu,0.3189835
SRR5602076,,Senior,Jiangsu,0.123765916
SRR5602076,,Young,Jiangsu,0.8762341
SRR5602100,,Senior,Jiangsu,0.505754
SRR5602100,,Young,Jiangsu,0.49424604
SRR5602116,,Senior,Jiangsu,0.12203743
SRR5602116,,Young,Jiangsu,0.8779625
SRR5602117,,Senior,Jiangsu,0.6776863
SRR5602117,,Young,Jiangsu,0.3223137
SRR5602118,,Senior,Jiangsu,0.26796037
SRR5602118,,Young,Jiangsu,0.7320397
SRR5602121,,Senior,Jiangsu,0.39192936
SRR5602121,,Young,Jiangsu,0.6080706
SRR5602148,,Senior,Jiangsu,0.6631044
SRR5602148,,Young,Jiangsu,0.33689556
SRR5602158,,Senior,Jiangsu,0.5652657
SRR5602158,,Young,Jiangsu,0.4347343
SRR5602171,,Senior,Jiangsu,0.37694237
SRR5602171,,Young,Jiangsu,0.6230576
SRR5602176,,Senior,Jiangsu,0.693504
SRR5602176,,Young,Jiangsu,0.30649602
SRR5602181,,Senior,Jiangsu,0.6936695
SRR5602181,,Young,Jiangsu,0.3063305
SRR5602196,,Senior,Jiangsu,0.12630226
SRR5602196,,Young,Jiangsu,0.87369776
SRR5602198,,Senior,Jiangsu,0.6937278
SRR5602198,,Young,Jiangsu,0.30627218
SRR5602199,,Senior,Jiangsu,0.68078965
SRR5602199,,Young,Jiangsu,0.3192103
SRR5602204,,Senior,Jiangsu,0.67172587
SRR5602204,,Young,Jiangsu,0.3282741
SRR5602214,,Senior,Jiangsu,0.68144965
SRR5602214,,Young,Jiangsu,0.31855032
SRR5602224,,Senior,Jiangsu,0.12163858
SRR5602224,,Young,Jiangsu,0.8783614
SRR5602247,,Senior,Jiangsu,0.57140803
SRR5602247,,Young,Jiangsu,0.42859197
SRR5602250,,Senior,Jiangsu,0.6812244
SRR5602250,,Young,Jiangsu,0.3187756
SRR5602270,,Senior,Jiangsu,0.1293886
SRR5602270,,Young,Jiangsu,0.87061137
SRR5602279,,Senior,Jiangsu,0.41044122
SRR5602279,,Young,Jiangsu,0.5895587
SRR5602297,,Senior,Jiangsu,0.68145245
SRR5602297,,Young,Jiangsu,0.31854758
SRR5602304,,Senior,Jiangsu,0.68145245
SRR5602304,,Young,Jiangsu,0.31854758
SRR5602306,,Senior,Jiangsu,0.12996365
SRR5602306,,Young,Jiangsu,0.87003636
SRR5602327,,Senior,Jiangsu,0.6804947
SRR5602327,,Young,Jiangsu,0.31950533
SRR5602336,,Senior,Jiangsu,0.67407125
SRR5602336,,Young,Jiangsu,0.32592875
SRR5602343,,Senior,Jiangsu,0.15057296
SRR5602343,,Young,Jiangsu,0.8494271
SRR5602354,,Senior,Jiangsu,0.69341
SRR5602354,,Young,Jiangsu,0.30659
SRR5610010,,Senior,Jiangsu,0.6783366
SRR5610010,,Young,Jiangsu,0.32166332
SRR5610085,,Senior,Jiangsu,0.13703735
SRR5610085,,Young,Jiangsu,0.86296266
SRR5802183,,Senior,Jiangsu,0.12199406
SRR5802183,,Young,Jiangsu,0.8780059
C007,,Senior,Italy,0.14790027
C007,,Young,Italy,0.8520997
K108,,Senior,Italy,0.67441255
K108,,Young,Italy,0.32558748
K113,,Senior,Italy,0.20075233
K113,,Young,Italy,0.7992477
K301,,Senior,Italy,0.23468433
K301,,Young,Italy,0.76531565
K304,,Senior,Italy,0.6067868
K304,,Young,Italy,0.39321318
SRR3679991,,Senior,Sichuan,0.6319008
SRR3679991,,Young,Sichuan,0.36809918
SRR3679996,,Senior,Sichuan,0.66397554
SRR3679996,,Young,Sichuan,0.33602443
SRR3680031,,Senior,Sichuan,0.6333868
SRR3680031,,Young,Sichuan,0.36661324
SRR3680042,,Senior,Sichuan,0.6460339
SRR3680042,,Young,Sichuan,0.35396615
SRR3680049,,Senior,Sichuan,0.121744856
SRR3680049,,Young,Sichuan,0.8782551
SRR3680053,,Senior,Sichuan,0.667859
SRR3680053,,Young,Sichuan,0.33214098
SRR3680055,,Senior,Sichuan,0.6759631
SRR3680055,,Young,Sichuan,0.32403693
SRR3680068,,Senior,Sichuan,0.5153335
SRR3680068,,Young,Sichuan,0.48466653
SRR3680070,,Senior,Sichuan,0.6357681
SRR3680070,,Young,Sichuan,0.36423188
SRR3680074,,Senior,Sichuan,0.6586217
SRR3680074,,Young,Sichuan,0.34137833
SRR3680083,,Senior,Sichuan,0.672501
SRR3680083,,Young,Sichuan,0.32749906
SRR5601942,,Senior,Jiangsu,0.6623489
SRR5601942,,Young,Jiangsu,0.33765113
SRR5601965,,Senior,Jiangsu,0.3230417
SRR5601965,,Young,Jiangsu,0.67695826
SRR5601981,,Senior,Jiangsu,0.5551277
SRR5601981,,Young,Jiangsu,0.44487235
SRR5601982,,Senior,Jiangsu,0.54922044
SRR5601982,,Young,Jiangsu,0.45077956
SRR5601985,,Senior,Jiangsu,0.6081677
SRR5601985,,Young,Jiangsu,0.3918323
SRR5601988,,Senior,Jiangsu,0.6731012
SRR5601988,,Young,Jiangsu,0.32689884
SRR5601992,,Senior,Jiangsu,0.14324798
SRR5601992,,Young,Jiangsu,0.85675204
SRR5601993,,Senior,Jiangsu,0.6336709
SRR5601993,,Young,Jiangsu,0.36632907
SRR5602020,,Senior,Jiangsu,0.675963
SRR5602020,,Young,Jiangsu,0.324037
SRR5602025,,Senior,Jiangsu,0.6380266
SRR5602025,,Young,Jiangsu,0.3619734
SRR5602058,,Senior,Jiangsu,0.60245055
SRR5602058,,Young,Jiangsu,0.39754948
SRR5602076,,Senior,Jiangsu,0.3380149
SRR5602076,,Young,Jiangsu,0.6619851
SRR5602094,,Senior,Jiangsu,0.6758467
SRR5602094,,Young,Jiangsu,0.32415327
SRR5602117,,Senior,Jiangsu,0.6730091
SRR5602117,,Young,Jiangsu,0.32699093
SRR5602118,,Senior,Jiangsu,0.34600112
SRR5602118,,Young,Jiangsu,0.65399885
SRR5602130,,Senior,Jiangsu,0.14768393
SRR5602130,,Young,Jiangsu,0.8523161
SRR5602140,,Senior,Jiangsu,0.5541582
SRR5602140,,Young,Jiangsu,0.44584182
SRR5602174,,Senior,Jiangsu,0.586764
SRR5602174,,Young,Jiangsu,0.413236
SRR5602177,,Senior,Jiangsu,0.6759631
SRR5602177,,Young,Jiangsu,0.32403693
SRR5602178,,Senior,Jiangsu,0.12028489
SRR5602178,,Young,Jiangsu,0.87971514
SRR5602187,,Senior,Jiangsu,0.11895377
SRR5602187,,Young,Jiangsu,0.88104624
SRR5602192,,Senior,Jiangsu,0.23484609
SRR5602192,,Young,Jiangsu,0.7651539
SRR5602195,,Senior,Jiangsu,0.6724243
SRR5602195,,Young,Jiangsu,0.3275757
SRR5602213,,Senior,Jiangsu,0.1390704
SRR5602213,,Young,Jiangsu,0.8609296
SRR5602217,,Senior,Jiangsu,0.46177605
SRR5602217,,Young,Jiangsu,0.538224
SRR5602224,,Senior,Jiangsu,0.12125355
SRR5602224,,Young,Jiangsu,0.8787464
SRR5602226,,Senior,Jiangsu,0.67515075
SRR5602226,,Young,Jiangsu,0.32484922
SRR5602232,,Senior,Jiangsu,0.6383352
SRR5602232,,Young,Jiangsu,0.36166477
SRR5602261,,Senior,Jiangsu,0.52042687
SRR5602261,,Young,Jiangsu,0.47957316
SRR5602265,,Senior,Jiangsu,0.17317605
SRR5602265,,Young,Jiangsu,0.8268239
SRR5602271,,Senior,Jiangsu,0.121744856
SRR5602271,,Young,Jiangsu,0.8782551
SRR5602278,,Senior,Jiangsu,0.6750923
SRR5602278,,Young,Jiangsu,0.32490772
SRR5602293,,Senior,Jiangsu,0.27755275
SRR5602293,,Young,Jiangsu,0.7224472
SRR5602297,,Senior,Jiangsu,0.6759631
SRR5602297,,Young,Jiangsu,0.32403693
SRR5602313,,Senior,Jiangsu,0.6759629
SRR5602313,,Young,Jiangsu,0.32403708
SRR5602318,,Senior,Jiangsu,0.6665843
SRR5602318,,Young,Jiangsu,0.33341572
SRR5610010,,Senior,Jiangsu,0.66228145
SRR5610010,,Young,Jiangsu,0.3377185
SRR5610011,,Senior,Jiangsu,0.18938336
SRR5610011,,Young,Jiangsu,0.8106167
SRR5610014,,Senior,Jiangsu,0.6758727
SRR5610014,,Young,Jiangsu,0.32412735
C002,,Senior,Italy,0.12570247
C002,,Young,Italy,0.8742975
C048,,Senior,Italy,0.67868006
C048,,Young,Italy,0.32131994
SRR3679996,,Senior,Sichuan,0.6897574
SRR3679996,,Young,Sichuan,0.31024262
SRR3680002,,Senior,Sichuan,0.66094
SRR3680002,,Young,Sichuan,0.33905998
SRR3680007,,Senior,Sichuan,0.67868066
SRR3680007,,Young,Sichuan,0.32131934
SRR3680034,,Senior,Sichuan,0.4669856
SRR3680034,,Young,Sichuan,0.53301436
SRR3680043,,Senior,Sichuan,0.6682548
SRR3680043,,Young,Sichuan,0.3317452
SRR3680045,,Senior,Sichuan,0.19065015
SRR3680045,,Young,Sichuan,0.8093499
SRR3680046,,Senior,Sichuan,0.6787961
SRR3680046,,Young,Sichuan,0.3212039
SRR3680055,,Senior,Sichuan,0.6787961
SRR3680055,,Young,Sichuan,0.3212039
SRR3680070,,Senior,Sichuan,0.62354887
SRR3680070,,Young,Sichuan,0.37645116
SRR5601923,,Senior,Jiangsu,0.6846314
SRR5601923,,Young,Jiangsu,0.31536862
SRR5601932,,Senior,Jiangsu,0.6194825
SRR5601932,,Young,Jiangsu,0.38051748
SRR5601959,,Senior,Jiangsu,0.12281826
SRR5601959,,Young,Jiangsu,0.8771817
SRR5601990,,Senior,Jiangsu,0.32909635
SRR5601990,,Young,Jiangsu,0.6709037
SRR5601993,,Senior,Jiangsu,0.44051048
SRR5601993,,Young,Jiangsu,0.55948955
SRR5602011,,Senior,Jiangsu,0.64353615
SRR5602011,,Young,Jiangsu,0.35646382
SRR5602012,,Senior,Jiangsu,0.6013753
SRR5602012,,Young,Jiangsu,0.39862466
SRR5602036,,Senior,Jiangsu,0.6765536
SRR5602036,,Young,Jiangsu,0.3234464
SRR5602060,,Senior,Jiangsu,0.6347748
SRR5602060,,Young,Jiangsu,0.3652252
SRR5602063,,Senior,Jiangsu,0.6761101
SRR5602063,,Young,Jiangsu,0.3238899
SRR5602080,,Senior,Jiangsu,0.6908094
SRR5602080,,Young,Jiangsu,0.30919054
SRR5602093,,Senior,Jiangsu,0.570907
SRR5602093,,Young,Jiangsu,0.429093
SRR5602118,,Senior,Jiangsu,0.13436034
SRR5602118,,Young,Jiangsu,0.8656396
SRR5602131,,Senior,Jiangsu,0.667845
SRR5602131,,Young,Jiangsu,0.33215502
SRR5602140,,Senior,Jiangsu,0.60742295
SRR5602140,,Young,Jiangsu,0.39257705
SRR5602154,,Senior,Jiangsu,0.69360363
SRR5602154,,Young,Jiangsu,0.30639637
SRR5602165,,Senior,Jiangsu,0.33038104
SRR5602165,,Young,Jiangsu,0.66961896
SRR5602166,,Senior,Jiangsu,0.67021674
SRR5602166,,Young,Jiangsu,0.3297832
SRR5602172,,Senior,Jiangsu,0.6163264
SRR5602172,,Young,Jiangsu,0.3836736
SRR5602178,,Senior,Jiangsu,0.12262987
SRR5602178,,Young,Jiangsu,0.8773702
SRR5602180,,Senior,Jiangsu,0.69199437
SRR5602180,,Young,Jiangsu,0.30800566
SRR5602195,,Senior,Jiangsu,0.6911007
SRR5602195,,Young,Jiangsu,0.30889934
SRR5602199,,Senior,Jiangsu,0.67438644
SRR5602199,,Young,Jiangsu,0.3256136
SRR5602205,,Senior,Jiangsu,0.27549365
SRR5602205,,Young,Jiangsu,0.7245063
SRR5602207,,Senior,Jiangsu,0.6732837
SRR5602207,,Young,Jiangsu,0.32671627
SRR5602212,,Senior,Jiangsu,0.12337433
SRR5602212,,Young,Jiangsu,0.87662566
SRR5602232,,Senior,Jiangsu,0.55822414
SRR5602232,,Young,Jiangsu,0.44177592
SRR5602245,,Senior,Jiangsu,0.61120224
SRR5602245,,Young,Jiangsu,0.38879776
SRR5602246,,Senior,Jiangsu,0.12335504
SRR5602246,,Young,Jiangsu,0.87664497
SRR5602252,,Senior,Jiangsu,0.678132
SRR5602252,,Young,Jiangsu,0.32186806
SRR5602279,,Senior,Jiangsu,0.12281805
SRR5602279,,Young,Jiangsu,0.8771819
SRR5602281,,Senior,Jiangsu,0.5925154
SRR5602281,,Young,Jiangsu,0.4074846
SRR5602289,,Senior,Jiangsu,0.6817272
SRR5602289,,Young,Jiangsu,0.31827283
SRR5602293,,Senior,Jiangsu,0.5775009
SRR5602293,,Young,Jiangsu,0.4224991
SRR5602304,,Senior,Jiangsu,0.5912476
SRR5602304,,Young,Jiangsu,0.40875232
SRR5602305,,Senior,Jiangsu,0.20504776
SRR5602305,,Young,Jiangsu,0.7949523
SRR5602306,,Senior,Jiangsu,0.2563906
SRR5602306,,Young,Jiangsu,0.7436094
SRR5602320,,Senior,Jiangsu,0.13867152
SRR5602320,,Young,Jiangsu,0.8613285
SRR5602321,,Senior,Jiangsu,0.692364
SRR5602321,,Young,Jiangsu,0.30763602
SRR5602331,,Senior,Jiangsu,0.6779268
SRR5602331,,Young,Jiangsu,0.32207316
SRR5602336,,Senior,Jiangsu,0.663877
SRR5602336,,Young,Jiangsu,0.33612293
SRR5602343,,Senior,Jiangsu,0.17512798
SRR5602343,,Young,Jiangsu,0.824872
SRR5610010,,Senior,Jiangsu,0.6632943
SRR5610010,,Young,Jiangsu,0.3367057
SRR5610085,,Senior,Jiangsu,0.12377784
SRR5610085,,Young,Jiangsu,0.87622213
C054,,Senior,Italy,0.14848408
C054,,Young,Italy,0.85151595
K106,,Senior,Italy,0.6266514
K106,,Young,Italy,0.3733485
K113,,Senior,Italy,0.11130517
K113,,Young,Italy,0.8886948
K306,,Senior,Italy,0.4819904
K306,,Young,Italy,0.5180096
SRR3679930,,Senior,Sichuan,0.6239969
SRR3679930,,Young,Sichuan,0.37600306
SRR3679936,,Senior,Sichuan,0.12151115
SRR3679936,,Young,Sichuan,0.8784889
SRR3679965,,Senior,Sichuan,0.6380991
SRR3679965,,Young,Sichuan,0.36190093
SRR3679974,,Senior,Sichuan,0.5602764
SRR3679974,,Young,Sichuan,0.43972367
SRR3679976,,Senior,Sichuan,0.33095434
SRR3679976,,Young,Sichuan,0.6690456
SRR3679994,,Senior,Sichuan,0.46387017
SRR3679994,,Young,Sichuan,0.5361298
SRR3680042,,Senior,Sichuan,0.6068152
SRR3680042,,Young,Sichuan,0.3931848
SRR3680048,,Senior,Sichuan,0.5600648
SRR3680048,,Young,Sichuan,0.43993524
SRR3680055,,Senior,Sichuan,0.63029873
SRR3680055,,Young,Sichuan,0.3697013
SRR3680059,,Senior,Sichuan,0.61858565
SRR3680059,,Young,Sichuan,0.38141432
SRR3680064,,Senior,Sichuan,0.52108765
SRR3680064,,Young,Sichuan,0.47891235
SRR3680065,,Senior,Sichuan,0.5812699
SRR3680065,,Young,Sichuan,0.41873008
SRR3680072,,Senior,Sichuan,0.54296553
SRR3680072,,Young,Sichuan,0.4570345
SRR3680079,,Senior,Sichuan,0.631528
SRR3680079,,Young,Sichuan,0.368472
SRR5601923,,Senior,Jiangsu,0.64107144
SRR5601923,,Young,Jiangsu,0.3589285
SRR5601924,,Senior,Jiangsu,0.43156505
SRR5601924,,Young,Jiangsu,0.56843495
SRR5601932,,Senior,Jiangsu,0.627389
SRR5601932,,Young,Jiangsu,0.37261093
SRR5601934,,Senior,Jiangsu,0.63029873
SRR5601934,,Young,Jiangsu,0.3697013
SRR5601941,,Senior,Jiangsu,0.117344365
SRR5601941,,Young,Jiangsu,0.8826556
SRR5601995,,Senior,Jiangsu,0.12293244
SRR5601995,,Young,Jiangsu,0.8770675
SRR5602014,,Senior,Jiangsu,0.33054712
SRR5602014,,Young,Jiangsu,0.66945285
SRR5602020,,Senior,Jiangsu,0.6300911
SRR5602020,,Young,Jiangsu,0.36990896
SRR5602023,,Senior,Jiangsu,0.6399802
SRR5602023,,Young,Jiangsu,0.3600198
SRR5602038,,Senior,Jiangsu,0.6302486
SRR5602038,,Young,Jiangsu,0.3697513
SRR5602058,,Senior,Jiangsu,0.49587053
SRR5602058,,Young,Jiangsu,0.5041295
SRR5602066,,Senior,Jiangsu,0.52831084
SRR5602066,,Young,Jiangsu,0.47168913
SRR5602076,,Senior,Jiangsu,0.21275894
SRR5602076,,Young,Jiangsu,0.7872411
SRR5602093,,Senior,Jiangsu,0.44879588
SRR5602093,,Young,Jiangsu,0.551204
SRR5602101,,Senior,Jiangsu,0.63029873
SRR5602101,,Young,Jiangsu,0.3697013
SRR5602152,,Senior,Jiangsu,0.17262863
SRR5602152,,Young,Jiangsu,0.8273714
SRR5602154,,Senior,Jiangsu,0.6403963
SRR5602154,,Young,Jiangsu,0.3596037
SRR5602165,,Senior,Jiangsu,0.6219632
SRR5602165,,Young,Jiangsu,0.37803677
SRR5602174,,Senior,Jiangsu,0.22838774
SRR5602174,,Young,Jiangsu,0.77161235
SRR5602189,,Senior,Jiangsu,0.62998307
SRR5602189,,Young,Jiangsu,0.37001696
SRR5602199,,Senior,Jiangsu,0.10818894
SRR5602199,,Young,Jiangsu,0.89181113
SRR5602201,,Senior,Jiangsu,0.3715258
SRR5602201,,Young,Jiangsu,0.62847424
SRR5602207,,Senior,Jiangsu,0.6280267
SRR5602207,,Young,Jiangsu,0.37197334
SRR5602214,,Senior,Jiangsu,0.63029844
SRR5602214,,Young,Jiangsu,0.36970153
SRR5602230,,Senior,Jiangsu,0.6232567
SRR5602230,,Young,Jiangsu,0.37674332
SRR5602263,,Senior,Jiangsu,0.44610378
SRR5602263,,Young,Jiangsu,0.55389625
SRR5602265,,Senior,Jiangsu,0.13063882
SRR5602265,,Young,Jiangsu,0.8693612
SRR5602267,,Senior,Jiangsu,0.23175268
SRR5602267,,Young,Jiangsu,0.76824737
SRR5602273,,Senior,Jiangsu,0.11090651
SRR5602273,,Young,Jiangsu,0.8890935
SRR5602278,,Senior,Jiangsu,0.4566
SRR5602278,,Young,Jiangsu,0.5434
SRR5602296,,Senior,Jiangsu,0.12337169
SRR5602296,,Young,Jiangsu,0.87662834
SRR5602304,,Senior,Jiangsu,0.5207883
SRR5602304,,Young,Jiangsu,0.47921172
SRR5602315,,Senior,Jiangsu,0.18770032
SRR5602315,,Young,Jiangsu,0.8122997
SRR5602317,,Senior,Jiangsu,0.62897235
SRR5602317,,Young,Jiangsu,0.37102762
SRR5602337,,Senior,Jiangsu,0.6265721
SRR5602337,,Young,Jiangsu,0.37342793
SRR5602342,,Senior,Jiangsu,0.6307673
SRR5602342,,Young,Jiangsu,0.3692327
SRR5610085,,Senior,Jiangsu,0.108026356
SRR5610085,,Young,Jiangsu,0.8919736
K105,,Senior,Italy,0.5513915
K105,,Young,Italy,0.44860843
