SampleID,Env,Contribution
TZ66,Middle school,0.08718621
TZ15,Middle school,0.14879946
TZ109,Middle school,0.16857864
TZ85,Middle school,0.089141004
TZ115,Middle school,0.087163225
TZ71,Middle school,0.15648414
TZ62,Middle school,0.088951685
TZ64,Middle school,0.14159808
TZ112,Middle school,0.08716209
TZ63,Middle school,0.046255767
TZ93,Middle school,0.05096387
TZ74,Middle school,0.10941827
TZ65,Middle school,0.08730213
TZ45,Middle school,0.066641755
TZ11,Middle school,0.08921245
TZ53,Middle school,0.14510462
TZ44,Middle school,0.14138067
TZ34,Middle school,0.089722924
TZ59,Middle school,0.08729526
TZ73,Middle school,0.08818919
TZ94,Middle school,0.15366352
TZ16,Middle school,0.10253214
TZ102,Middle school,0.09125548
TZ38,Middle school,0.088594824
TZ24,Middle school,0.079346456
TZ58,Middle school,0.12501158
TZ28,Middle school,0.06565386
TZ83,Middle school,0.053213324
TZ33,Middle school,0.08869351
TZ29,Middle school,0.19982737
TZ22,Middle school,0.088836364
TZ107,Middle school,0.088844486
TZ12,Middle school,0.10379931
TZ32,Middle school,0.09186469
TZ78,Middle school,0.08716212
TZ6,Middle school,0.16551168
TZ111,Middle school,0.0988533
TZ47,Middle school,0.14012045
TZ88,Middle school,0.10005319
TZ30.1,Middle school,0.0874528
TZ108,Middle school,0.087331705
TZ19,Middle school,0.089030325
TZ40,Middle school,0.07537867
TZ91,Middle school,0.093996644
TZ52,Middle school,0.124425806
TZ37,Middle school,0.17845634
TZ101,Middle school,0.09504829
TZ57,Middle school,0.09424064
TZ81,Middle school,0.06317519
TZ13,Middle school,0.0748484
TZ89,Middle school,0.09452674
TZ4,Middle school,0.09200295
TZ87,Middle school,0.09065885
TZ3,Middle school,0.117980234
TZ5,Middle school,0.090054624
TZ8,Middle school,0.09297961
TZ26,Middle school,0.08840162
TZ75,Middle school,0.061421867
TZ80,Middle school,0.15587685
TZ60,Middle school,0.12699962
TZ30,Middle school,0.118228726
TZ56,Middle school,0.10865538
TZ41,Middle school,0.18118182
TZ76,Middle school,0.1770187
TZ9,Middle school,0.0959303
TZ50,Middle school,0.0695921
TZ77,Middle school,0.061472647
TZ68,Middle school,0.19447035
TZ82,Middle school,0.11423556
TZ104,Middle school,0.08716209
TZ110,Middle school,0.058815002
TZ96,Middle school,0.11764492
TZ67,Middle school,0.0891702
TZ92,Middle school,0.087162144
TZ113,Middle school,0.089063264
TZ105,Middle school,0.09127763
TZ69,Middle school,0.13478522
TZ48,Middle school,0.08840219
TZ103,Middle school,0.102559514
TZ61,Middle school,0.14450209
TL100,Middle school,0.09959341
TL30,Middle school,0.15376122
TL107,Middle school,0.11706912
TL106,Middle school,0.088059254
TL80,Middle school,0.08716211
TL76,Middle school,0.093647055
TL65,Middle school,0.119867995
TL7,Middle school,0.17011969
TL96,Middle school,0.08716209
TL86,Middle school,0.119439796
TL103,Middle school,0.096195795
TL95,Middle school,0.11907827
TL111,Middle school,0.10971513
TL61,Middle school,0.10601133
TL94,Middle school,0.12547386
TL62,Middle school,0.10415735
TL63,Middle school,0.13936724
TL37,Middle school,0.087506846
TL116,Middle school,0.10844416
TL31,Middle school,0.11400965
TL118,Middle school,0.112754524
TL13,Middle school,0.10830901
TL121,Middle school,0.09312459
TL57,Middle school,0.10131188
TL87,Middle school,0.12632547
TL64,Middle school,0.106028505
TL2,Middle school,0.1014211
TL108,Middle school,0.097300045
TL73,Middle school,0.08716209
TL55,Middle school,0.12812124
TL109,Middle school,0.09006455
TL77,Middle school,0.1282936
TL38,Middle school,0.108754225
TL12,Middle school,0.09670327
TL67,Middle school,0.095676474
TL10,Middle school,0.08716209
TL3,Middle school,0.08716209
TL14,Middle school,0.06427339
TL97,Middle school,0.069475636
TL123,Middle school,0.15224005
TL6,Middle school,0.14694823
100a,Middle school,0.16205072
TL120,Middle school,0.08757119
TL54,Middle school,0.14886324
TL117,Middle school,0.09229428
TL44,Middle school,0.10642851
TL71,Middle school,0.087456495
TL20,Middle school,0.093057916
TL1,Middle school,0.14527375
TL124,Middle school,0.20027825
TL78,Middle school,0.09930453
TL105,Middle school,0.12632102
TL81,Middle school,0.18660145
TL91,Middle school,0.09420113
TL66,Middle school,0.1420959
TL92,Middle school,0.125503
TL88,Middle school,0.12703428
TL60,Middle school,0.17083462
TL69,Middle school,0.08716209
TL93,Middle school,0.09264169
TL113,Middle school,0.13536088
TL59,Middle school,0.10832121
TL115,Middle school,0.17733723
TL85,Middle school,0.14899178
TL4,Middle school,0.092117764
TL39,Middle school,0.11890666
TL16,Middle school,0.12465735
TL114,Middle school,0.09465523
TL129,Middle school,0.14377593
TL102,Middle school,0.10272231
TL110,Middle school,0.16144052
TL84,Middle school,0.08716217
TL112,Middle school,0.09244105
TL74,Middle school,0.13236555
TL70,Middle school,0.15003766
TL99,Middle school,0.15629184
TL82,Middle school,0.108858034
TL18,Middle school,0.09204975
TL23,Middle school,0.1310584
TL83,Middle school,0.1231287
100b,Middle school,0.16246045
TL90,Middle school,0.15600003
TL27,Middle school,0.09369285
TL5,Middle school,0.08828142
TL58,Middle school,0.09327484
TL119,Middle school,0.12704656
DYEY1,Youth,0.09498495
DYEY10,Youth,0.10313887
DYEY2,Youth,0.09764694
DYEY3,Youth,0.09683662
DYEY4,Youth,0.22361074
DYEY5,Youth,0.18216081
DYEY6,Youth,0.27872625
DYEY7,Youth,0.086441785
DYEY8,Youth,0.22399591
DYEY9,Youth,0.18204679
TET1,Youth,0.2597011
TET10,Youth,0.12965629
TET100,Youth,0.260025
TET103,Youth,0.064114764
TET104,Youth,0.097140014
TET105,Youth,0.17982525
TET106,Youth,0.12392861
TET107,Youth,0.18965246
TET108,Youth,0.09194456
TET109,Youth,0.21425131
TET110,Youth,0.18676524
TET112,Youth,0.22565429
TET113,Youth,0.12060002
TET114,Youth,0.08948161
TET115,Youth,0.08212444
TET117,Youth,0.07417237
TET118,Youth,0.08871317
TET119,Youth,0.2797297
TET120,Youth,0.056884017
TET121,Youth,0.24803959
TET14,Youth,0.1825182
TET15,Youth,0.259044
TET16,Youth,0.10980804
TET18,Youth,0.1041501
TET19,Youth,0.22779931
TET2,Youth,0.25881273
TET20,Youth,0.20328236
TET24,Youth,0.12675472
TET26,Youth,0.08566337
TET28,Youth,0.09086428
TET29,Youth,0.1315067
TET31,Youth,0.06932591
TET33,Youth,0.11437188
TET34,Youth,0.102473065
TET35,Youth,0.067976914
TET36,Youth,0.08196616
TET37,Youth,0.097688414
TET38,Youth,0.11386129
TET39,Youth,0.25864765
TET4,Youth,0.119743675
TET40,Youth,0.08319725
TET41,Youth,0.07326249
TET42,Youth,0.17871842
TET43,Youth,0.082200676
TET44,Youth,0.17252457
TET45,Youth,0.06194987
TET46,Youth,0.13914447
TET47,Youth,0.15772031
TET48,Youth,0.067376405
TET5,Youth,0.1347156
TET51,Youth,0.27061266
TET52,Youth,0.27972963
TET53,Youth,0.26656708
TET54,Youth,0.25029305
TET56,Youth,0.2349157
TET57,Youth,0.1507378
TET58,Youth,0.18837316
TET6,Youth,0.2779329
TET60,Youth,0.09180132
TET61,Youth,0.10848117
TET62,Youth,0.18613064
TET63,Youth,0.18965262
TET65,Youth,0.060793698
TET67,Youth,0.09615754
TET68,Youth,0.25946552
TET7,Youth,0.095318735
TET70,Youth,0.18871762
TET71,Youth,0.12855895
TET72,Youth,0.23447643
TET75,Youth,0.23905236
TET76,Youth,0.21226017
TET77,Youth,0.10078174
TET78,Youth,0.09542813
TET79,Youth,0.07258191
TET8,Youth,0.07828897
TET80,Youth,0.20043872
TET81,Youth,0.26190463
TET82,Youth,0.09801885
TET84,Youth,0.18582188
TET85,Youth,0.11258668
TET86,Youth,0.10658495
TET87,Youth,0.18860075
TET88,Youth,0.09802133
TET89,Youth,0.09651838
TET9,Youth,0.18759534
TET90,Youth,0.098321214
TET92,Youth,0.097401865
TET93,Youth,0.18965246
TET94,Youth,0.13867603
TET95,Youth,0.097724505
TET96,Youth,0.10070026
TET97,Youth,0.2838719
TET98,Youth,0.07134538
DXX1,Youth,0.0977392
DXX10,Youth,0.08399333
DXX11,Youth,0.14571996
DXX116,Youth,0.11051506
DXX12,Youth,0.112903416
DXX13,Youth,0.097876966
DXX136,Youth,0.097016014
DXX15,Youth,0.11571645
DXX16,Youth,0.07141712
DXX17,Youth,0.028959218
DXX18,Youth,0.21725841
DXX19,Youth,0.09587728
DXX2,Youth,0.09696209
DXX20,Youth,0.21226145
DXX21,Youth,0.09603472
DXX22,Youth,0.26413462
DXX23,Youth,0.08035978
DXX24,Youth,0.097728945
DXX25,Youth,0.019579792
DXX26,Youth,0.11700122
DXX5,Youth,0.1455637
DXX6,Youth,0.09134004
DXX7,Youth,0.09718357
DXX8,Youth,0.09881296
DXX9,Youth,0.09613559
TXX1,Youth,0.16184227
TXX10,Youth,0.25956213
TXX101,Youth,0.113479264
TXX102,Youth,0.04896042
TXX103,Youth,0.115978256
TXX104,Youth,0.09769303
TXX105,Youth,0.19729307
TXX106,Youth,0.12789705
TXX107,Youth,0.08527381
TXX108,Youth,0.08409002
TXX109,Youth,0.24035378
TXX11,Youth,0.038694523
TXX111,Youth,0.036154266
TXX112,Youth,0.1530429
TXX113,Youth,0.2571714
TXX114,Youth,0.09735205
TXX115,Youth,0.13267367
TXX118,Youth,0.11508986
TXX119,Youth,0.01634031
TXX12,Youth,0.09687539
TXX120,Youth,0.19749616
TXX121,Youth,0.2595943
TXX122,Youth,0.10138809
TXX123,Youth,0.15138416
TXX124,Youth,0.25955194
TXX125,Youth,0.23544884
TXX126,Youth,0.25733078
TXX127,Youth,0.01456127
TXX128,Youth,0.14419185
TXX129,Youth,0.18939522
TXX13,Youth,0.029414997
TXX130,Youth,0.12479228
TXX131,Youth,0.18328619
TXX132,Youth,0.25240594
TXX133,Youth,0.06466727
TXX134,Youth,0.09773287
TXX135,Youth,0.23263732
TXX137,Youth,0.07053136
TXX138,Youth,0.014930876
TXX139,Youth,0.045374498
TXX14,Youth,0.08824343
TXX140,Youth,0.097403176
TXX141,Youth,0.014261207
TXX142,Youth,0.24541235
TXX143,Youth,0.24114944
TXX144,Youth,0.06737862
TXX145,Youth,0.124852896
TXX146,Youth,0.2515293
TXX147,Youth,0.014401315
TXX148,Youth,0.019747254
TXX149,Youth,0.15933175
TXX15,Youth,0.24483447
TXX151,Youth,0.16160001
TXX152,Youth,0.20962831
TXX16,Youth,0.11146913
TXX17,Youth,0.0887858
TXX18,Youth,0.019911714
TXX19,Youth,0.097712815
TXX2,Youth,0.121002056
TXX20,Youth,0.1855057
TXX21,Youth,0.11282501
TXX22,Youth,0.13323691
TXX23,Youth,0.25055373
TXX24,Youth,0.07464686
TXX25,Youth,0.19337875
TXX26,Youth,0.15378039
TXX28,Youth,0.13278283
TXX29,Youth,0.09788014
TXX30,Youth,0.09628787
TXX32,Youth,0.24884789
TXX33,Youth,0.021267783
TXX34,Youth,0.057882003
TXX35,Youth,0.0148025425
TXX36,Youth,0.11290373
TXX37,Youth,0.083764546
TXX38,Youth,0.09174946
TXX40,Youth,0.081677966
TXX42,Youth,0.12459286
TXX43,Youth,0.014644375
TXX44,Youth,0.18965246
TXX45,Youth,0.10812197
TXX46,Youth,0.03955025
TXX47,Youth,0.18965246
TXX48,Youth,0.18973503
TXX49,Youth,0.09300308
TXX5,Youth,0.19657138
TXX50,Youth,0.07240656
TXX51,Youth,0.15783443
TXX52,Youth,0.09303588
TXX53,Youth,0.2344768
TXX54,Youth,0.2737227
TXX55,Youth,0.25499886
TXX56,Youth,0.17634936
TXX57,Youth,0.21978284
TXX58,Youth,0.17400372
TXX59,Youth,0.23268203
TXX60,Youth,0.0733093
TXX61,Youth,0.24547003
TXX62,Youth,0.11334465
TXX63,Youth,0.15510394
TXX64,Youth,0.102003716
TXX65,Youth,0.097471856
TXX66,Youth,0.096938066
TXX67,Youth,0.013854303
TXX68,Youth,0.04011327
TXX69,Youth,0.18965605
TXX70,Youth,0.20947365
TXX72,Youth,0.14210954
TXX73,Youth,0.11367336
TXX74,Youth,0.20689158
TXX75,Youth,0.18237473
TXX76,Youth,0.06875255
TXX77,Youth,0.097657315
TXX78,Youth,0.25665635
TXX79,Youth,0.01596805
TXX8,Youth,0.12443983
TXX80,Youth,0.014582939
TXX81,Youth,0.09773271
TXX82,Youth,0.26000476
TXX83,Youth,0.014981883
TXX84,Youth,0.101383746
TXX85,Youth,0.09762108
TXX86,Youth,0.017249944
TXX87,Youth,0.16547707
TXX88,Youth,0.080973074
TXX89,Youth,0.016914004
TXX9,Youth,0.07763702
TXX90,Youth,0.12637404
TXX91,Youth,0.014402986
TXX93,Youth,0.2337693
TXX94,Youth,0.09737247
TXX95,Youth,0.0144718
TXX96,Youth,0.18965247
TXX97,Youth,0.09578832
TXX98,Youth,0.0147633515
TXX99,Youth,0.25924692
TZX1,Youth,0.0772229
TZX10,Youth,0.097614944
TZX100,Youth,0.08768257
TZX101,Youth,0.25777552
TZX102,Youth,0.16102132
TZX103,Youth,0.07779474
TZX104,Youth,0.0977353
TZX106,Youth,0.41153258
TZX107,Youth,0.12314021
TZX108,Youth,0.0972915
TZX109,Youth,0.09764009
TZX11,Youth,0.08858919
TZX111,Youth,0.12051644
TZX112,Youth,0.17343707
TZX114,Youth,0.13924912
TZX115,Youth,0.09140569
TZX116,Youth,0.18965246
TZX117,Youth,0.09661253
TZX118,Youth,0.097778074
TZX12,Youth,0.090527855
TZX120,Youth,0.0947892
TZX121,Youth,0.09110471
TZX13,Youth,0.1452957
TZX14,Youth,0.19148792
TZX15,Youth,0.17616984
TZX16,Youth,0.07283797
TZX17,Youth,0.15402003
TZX18,Youth,0.18738417
TZX19,Youth,0.058245804
TZX2,Youth,0.18815956
TZX20,Youth,0.14053789
TZX21,Youth,0.07381014
TZX23,Youth,0.10121225
TZX23.2,Youth,0.18033648
TZX24,Youth,0.18412311
TZX25,Youth,0.08917239
TZX26,Youth,0.09577153
TZX27,Youth,0.1509864
TZX28,Youth,0.1953463
TZX29,Youth,0.3805169
TZX3,Youth,0.10556051
TZX30,Youth,0.12145503
TZX31,Youth,0.13776508
TZX32,Youth,0.1383105
TZX33,Youth,0.09892788
TZX34,Youth,0.186897
TZX35,Youth,0.16106816
TZX36,Youth,0.108102724
TZX37,Youth,0.15775514
TZX38,Youth,0.18060741
TZX39,Youth,0.020823624
TZX4,Youth,0.11317507
TZX40,Youth,0.119158655
TZX41,Youth,0.097712256
TZX42,Youth,0.25745255
TZX43,Youth,0.26317975
TZX44,Youth,0.014364647
TZX45,Youth,0.0799193
TZX46,Youth,0.034745708
TZX47,Youth,0.07461716
TZX48,Youth,0.077149145
TZX49,Youth,0.18605627
TZX5,Youth,0.111872986
TZX50,Youth,0.18226252
TZX51,Youth,0.097715646
TZX52,Youth,0.09038121
TZX53,Youth,0.09771859
TZX54,Youth,0.09198073
TZX55,Youth,0.1744083
TZX56,Youth,0.09529218
TZX57,Youth,0.18442315
TZX58,Youth,0.16996361
TZX59,Youth,0.07693865
TZX6,Youth,0.08595488
TZX60,Youth,0.16148901
TZX61,Youth,0.09765225
TZX62,Youth,0.25719175
TZX63,Youth,0.18192753
TZX64,Youth,0.2270985
TZX65,Youth,0.1295961
TZX66,Youth,0.116153
TZX67,Youth,0.096063666
TZX68,Youth,0.09729871
TZX69,Youth,0.18629059
TZX7,Youth,0.18494092
TZX70,Youth,0.17578821
TZX71,Youth,0.11125602
TZX72,Youth,0.09438288
TZX73,Youth,0.099073716
TZX74,Youth,0.09659676
TZX75,Youth,0.07716415
TZX76,Youth,0.18168876
TZX77,Youth,0.100842424
TZX78,Youth,0.1160831
TZX79,Youth,0.18761134
TZX8,Youth,0.09756318
TZX80,Youth,0.16515878
TZX81,Youth,0.22808915
TZX82,Youth,0.17574273
TZX83,Youth,0.13630293
TZX84,Youth,0.015953949
TZX85,Youth,0.049910586
TZX86,Youth,0.18649116
TZX87,Youth,0.038801845
TZX88,Youth,0.25661498
TZX9,Youth,0.21843326
TZX90,Youth,0.07418018
TZX92,Youth,0.21456787
TZX94,Youth,0.08442971
TZX95,Youth,0.080610804
TZX96,Youth,0.031998154
TZX97,Youth,0.16094469
TZX98,Youth,0.11666813
TZX99,Youth,0.12336205
Q108,Youth,0.18858401
Q120,Youth,0.1872125
Q123,Youth,0.18502441
Q126,Youth,0.1704027
Q32,Youth,0.17134549
Q41,Youth,0.14651196
Q47,Youth,0.18960531
TQ034,Youth,0.18529668
TQ052,Youth,0.17805621
TQ060,Youth,0.16645843
TQ062,Youth,0.18953298
TQ064,Youth,0.18953866
TQ083,Youth,0.18049578
TQ084,Youth,0.16196713
TQ090,Youth,0.16187617
TQ1,Youth,0.23447624
TQ10,Youth,0.24017026
TQ100,Youth,0.1876369
TQ101,Youth,0.18952627
TQ102,Youth,0.16674207
TQ103,Youth,0.34033746
TQ104,Youth,0.1896214
TQ105,Youth,0.18851373
TQ106,Youth,0.1515689
TQ107,Youth,0.18786965
TQ108,Youth,0.18735743
TQ109,Youth,0.18598734
TQ11,Youth,0.26760703
TQ110,Youth,0.19025268
TQ111,Youth,0.18836373
TQ112,Youth,0.18868122
TQ113,Youth,0.11306819
TQ114,Youth,0.18905567
TQ115,Youth,0.17168777
TQ116,Youth,0.18941557
TQ117,Youth,0.18144517
TQ118,Youth,0.16831547
TQ119,Youth,0.38799652
TQ12,Youth,0.3728502
TQ121,Youth,0.18935797
TQ122,Youth,0.17997257
TQ124,Youth,0.18677765
TQ125,Youth,0.18965153
TQ127,Youth,0.18556252
TQ128,Youth,0.18139975
TQ129,Youth,0.18944702
TQ13,Youth,0.2599572
TQ130,Youth,0.16190065
TQ131,Youth,0.13854817
TQ132,Youth,0.18919009
TQ133,Youth,0.18681377
TQ135,Youth,0.38683236
TQ136,Youth,0.18503
TQ137,Youth,0.16371386
TQ139,Youth,0.22422521
TQ14,Youth,0.12548822
TQ140,Youth,0.18234016
TQ141,Youth,0.25077504
TQ15,Youth,0.18965246
TQ16,Youth,0.38621637
TQ19,Youth,0.18920173
TQ2,Youth,0.23480354
TQ20,Youth,0.18522142
TQ21,Youth,0.172892
TQ22,Youth,0.16666391
TQ23,Youth,0.1863212
TQ24,Youth,0.18930796
TQ25,Youth,0.17221671
TQ26,Youth,0.18937589
TQ27,Youth,0.18415837
TQ28,Youth,0.18500456
TQ29,Youth,0.17473054
TQ3,Youth,0.23411068
TQ30,Youth,0.18714583
TQ31,Youth,0.18860936
TQ33,Youth,0.18942253
TQ35,Youth,0.18685834
TQ36,Youth,0.18912955
TQ38,Youth,0.2796684
TQ39,Youth,0.18951796
TQ4,Youth,0.11858076
TQ42,Youth,0.18167274
TQ43,Youth,0.18919864
TQ44,Youth,0.15913029
TQ45,Youth,0.17402574
TQ46,Youth,0.18929751
TQ48,Youth,0.1748738
TQ49,Youth,0.18664697
TQ5,Youth,0.096760295
TQ50,Youth,0.15715688
TQ51,Youth,0.18037695
TQ53,Youth,0.1893392
TQ54,Youth,0.18882385
TQ55,Youth,0.18937182
TQ56,Youth,0.15778269
TQ57,Youth,0.1890381
TQ58,Youth,0.18896207
TQ59,Youth,0.1465026
TQ6,Youth,0.24414295
TQ61,Youth,0.1892748
TQ63,Youth,0.1818009
TQ65,Youth,0.1844581
TQ66,Youth,0.1857277
TQ67,Youth,0.18436337
TQ68,Youth,0.15874618
TQ69,Youth,0.16187574
TQ7,Youth,0.13215664
TQ70,Youth,0.16677856
TQ71,Youth,0.1850939
TQ72,Youth,0.1788255
TQ73,Youth,0.18545115
TQ74,Youth,0.18952315
TQ75,Youth,0.18713878
TQ76,Youth,0.18906085
TQ77,Youth,0.18417886
TQ78,Youth,0.18347844
TQ79,Youth,0.18778765
TQ8,Youth,0.12275985
TQ80,Youth,0.18666796
TQ81,Youth,0.18281016
TQ82,Youth,0.18782097
TQ85,Youth,0.18552285
TQ86,Youth,0.13558474
TQ87,Youth,0.18251912
TQ89,Youth,0.18942553
TQ9,Youth,0.11188427
TQ90,Youth,0.17069224
TQ92,Youth,0.1618924
TQ93,Youth,0.1761636
TQ94,Youth,0.18719198
TQ95,Youth,0.1867797
TQ96,Youth,0.18947542
TQ97,Youth,0.18662627
TQ98,Youth,0.18791774
TQ99,Youth,0.18518004
TZ20,Youth,0.18965301
TZ7,Youth,0.13869469
TZ95,Youth,0.18892744
TZ55,Youth,0.18976702
TZ86,Youth,0.18965246
TZ114,Youth,0.08894319
TZ66,Youth,0.18968584
TZ15,Youth,0.095995456
TZ109,Youth,0.086378306
TZ85,Youth,0.18969469
TZ115,Youth,0.18965243
TZ71,Youth,0.14271915
TZ62,Youth,0.24205823
TZ64,Youth,0.15931547
TZ112,Youth,0.18965246
TZ63,Youth,0.099551216
TZ93,Youth,0.16436413
TZ74,Youth,0.22150055
TZ65,Youth,0.18979451
TZ45,Youth,0.1305024
TZ11,Youth,0.19001748
TZ53,Youth,0.09775282
TZ44,Youth,0.15893804
TZ34,Youth,0.18973108
TZ59,Youth,0.18964632
TZ73,Youth,0.18975092
TZ94,Youth,0.14555524
TZ16,Youth,0.1868715
TZ102,Youth,0.189976
TZ38,Youth,0.18962693
TZ24,Youth,0.08091304
TZ58,Youth,0.1744421
TZ28,Youth,0.2709178
TZ83,Youth,0.06613426
TZ33,Youth,0.18957722
TZ29,Youth,0.07097388
TZ22,Youth,0.1894076
TZ107,Youth,0.18955126
TZ12,Youth,0.1863515
TZ32,Youth,0.19687995
TZ78,Youth,0.18965253
TZ6,Youth,0.08726852
TZ111,Youth,0.18792498
TZ47,Youth,0.1602052
TZ88,Youth,0.1875662
TZ30.1,Youth,0.18954994
TZ108,Youth,0.18978702
TZ19,Youth,0.19054173
TZ40,Youth,0.22235039
TZ91,Youth,0.18893945
TZ52,Youth,0.23388065
TZ37,Youth,0.11191694
TZ101,Youth,0.18875982
TZ57,Youth,0.22231497
TZ81,Youth,0.24871252
TZ13,Youth,0.05257672
TZ89,Youth,0.18884836
TZ4,Youth,0.1899801
TZ87,Youth,0.18601695
TZ3,Youth,0.17891985
TZ5,Youth,0.18956925
TZ8,Youth,0.1891018
TZ26,Youth,0.18958879
TZ75,Youth,0.26000714
TZ80,Youth,0.14479345
TZ60,Youth,0.2344761
TZ30,Youth,0.17926197
TZ56,Youth,0.18433772
TZ41,Youth,0.10782281
TZ76,Youth,0.11431996
TZ9,Youth,0.18500042
TZ50,Youth,0.124399714
TZ77,Youth,0.2598234
TZ68,Youth,0.07726415
TZ82,Youth,0.05764981
TZ104,Youth,0.18965246
TZ110,Youth,0.13506599
TZ96,Youth,0.10098155
TZ67,Youth,0.18937598
TZ92,Youth,0.18965246
TZ113,Youth,0.1902581
TZ105,Youth,0.18932264
TZ69,Youth,0.16534284
TZ48,Youth,0.1898878
TZ103,Youth,0.19592875
TZ61,Youth,0.15608464
TL100,Youth,0.18503666
TL30,Youth,0.14530683
TL107,Youth,0.17934084
TL106,Youth,0.18922997
TL80,Youth,0.18965249
TL76,Youth,0.18899652
TL65,Youth,0.17738406
TL7,Youth,0.12424872
TL96,Youth,0.18965246
TL86,Youth,0.17772838
TL103,Youth,0.18852243
TL95,Youth,0.17801055
TL111,Youth,0.18381867
TL61,Youth,0.18531202
TL94,Youth,0.174093
TL62,Youth,0.21833035
TL63,Youth,0.11314008
TL37,Youth,0.18964098
TL116,Youth,0.18421894
TL31,Youth,0.1812255
TL118,Youth,0.18212976
TL13,Youth,0.18438634
TL121,Youth,0.19389746
TL57,Youth,0.18722068
TL87,Youth,0.17433073
TL64,Youth,0.18535231
TL2,Youth,0.1763765
TL108,Youth,0.1882714
TL73,Youth,0.18965246
TL55,Youth,0.38456172
TL109,Youth,0.18944573
TL77,Youth,0.38065898
TL38,Youth,0.18406375
TL12,Youth,0.18845887
TL67,Youth,0.18862772
TL10,Youth,0.18965246
TL3,Youth,0.18965246
TL14,Youth,0.13553019
TL97,Youth,0.12460147
TL123,Youth,0.14744008
TL6,Youth,0.09098962
100a,Youth,0.13495085
TL120,Youth,0.1896294
TL54,Youth,0.15095477
TL117,Youth,0.18921104
TL44,Youth,0.18515502
TL71,Youth,0.18962394
TL20,Youth,0.18908803
TL1,Youth,0.15490247
TL124,Youth,0.06979288
TL78,Youth,0.18773316
TL105,Youth,0.1725488
TL81,Youth,0.07444036
TL91,Youth,0.20257834
TL66,Youth,0.10772441
TL92,Youth,0.17337689
TL88,Youth,0.17433938
TL60,Youth,0.12307105
TL69,Youth,0.18965246
TL93,Youth,0.18916123
TL113,Youth,0.16490008
TL59,Youth,0.18430065
TL115,Youth,0.11500914
TL85,Youth,0.15076914
TL4,Youth,0.18915343
TL39,Youth,0.17809284
TL16,Youth,0.2352196
TL114,Youth,0.1815422
TL129,Youth,0.15650798
TL102,Youth,0.18670245
TL110,Youth,0.1359379
TL84,Youth,0.1896526
TL112,Youth,0.18918136
TL74,Youth,0.16750664
TL70,Youth,0.14956445
TL99,Youth,0.14244418
TL82,Youth,0.18411714
TL18,Youth,0.18718694
TL23,Youth,0.16895092
TL83,Youth,0.23271817
100b,Youth,0.13436915
TL90,Youth,0.14528885
TL27,Youth,0.18903427
TL5,Youth,0.18930818
TL58,Youth,0.18905139
TL119,Youth,0.23495667
