SampleID,Env,Contribution
TZX42,Middle age,0.06853665
TZX43,Middle age,0.06870217
TZX44,Middle age,0.0694496
TZX45,Middle age,0.07414457
TZX46,Middle age,0.09469803
TZX47,Middle age,0.12506434
TZX48,Middle age,0.10209934
TZX49,Middle age,0.07498581
TZX5,Middle age,0.10309329
TZX50,Middle age,0.10458309
TZX51,Middle age,0.11947736
TZX52,Middle age,0.10777112
TZX53,Middle age,0.07424731
TZX54,Middle age,0.14390096
TZX55,Middle age,0.13613622
TZX56,Middle age,0.100914955
TZX57,Middle age,0.101328045
TZX58,Middle age,0.13408053
TZX59,Middle age,0.07161144
TZX6,Middle age,0.09815955
TZX60,Middle age,0.105078146
TZX61,Middle age,0.07287389
TZX62,Middle age,0.17856391
TZX63,Middle age,0.094572835
TZX64,Middle age,0.38343775
TZX65,Middle age,0.10429829
TZX66,Middle age,0.113940604
TZX67,Middle age,0.0907485
TZX68,Middle age,0.08381269
TZX69,Middle age,0.15405242
TZX7,Middle age,0.074193716
TZX70,Middle age,0.095399745
TZX71,Middle age,0.16274047
TZX72,Middle age,0.076436125
TZX73,Middle age,0.09750218
TZX74,Middle age,0.063633926
TZX75,Middle age,0.123817876
TZX76,Middle age,0.08790599
TZX77,Middle age,0.08517103
TZX78,Middle age,0.07852399
TZX79,Middle age,0.09511728
TZX8,Middle age,0.20623916
TZX80,Middle age,0.1338955
TZX81,Middle age,0.111412175
TZX82,Middle age,0.112890646
TZX83,Middle age,0.07315578
TZX84,Middle age,0.123906285
TZX85,Middle age,0.084782094
TZX86,Middle age,0.2938347
TZX87,Middle age,0.119511396
TZX88,Middle age,0.08802516
TZX9,Middle age,0.09518593
TZX90,Middle age,0.06983292
TZX92,Middle age,0.0985906
TZX94,Middle age,0.11888937
TZX95,Middle age,0.09773353
TZX96,Middle age,0.16589718
TZX97,Middle age,0.17819244
TZX98,Middle age,0.072440535
TZX99,Middle age,0.18908313
Q108,Middle age,0.20204695
Q120,Middle age,0.23482955
Q123,Middle age,0.081371695
Q126,Middle age,0.10185571
Q32,Middle age,0.11324546
Q41,Middle age,0.08687857
Q47,Middle age,0.075811125
TQ034,Middle age,0.07702006
TQ052,Middle age,0.09266346
TQ060,Middle age,0.09839689
TQ062,Middle age,0.06936178
TQ064,Middle age,0.07965737
TQ083,Middle age,0.10324438
TQ084,Middle age,0.100218564
TQ090,Middle age,0.083710976
TQ1,Middle age,0.41948783
TQ10,Middle age,0.075611174
TQ100,Middle age,0.08118439
TQ101,Middle age,0.07436651
TQ102,Middle age,0.09519211
TQ103,Middle age,0.17304945
TQ104,Middle age,0.079726085
TQ105,Middle age,0.15872732
TQ106,Middle age,0.088135354
TQ107,Middle age,0.0934311
TQ108,Middle age,0.1177076
TQ109,Middle age,0.08631849
TQ11,Middle age,0.29482317
TQ110,Middle age,0.10799192
TQ111,Middle age,0.09608528
TQ112,Middle age,0.06505319
TQ113,Middle age,0.11773297
TQ114,Middle age,0.07938322
TQ115,Middle age,0.09571711
TQ116,Middle age,0.10521963
TQ117,Middle age,0.11645564
TQ118,Middle age,0.09510587
TQ119,Middle age,0.21814299
TQ12,Middle age,0.075355984
TQ121,Middle age,0.072263144
TQ122,Middle age,0.07197212
TQ124,Middle age,0.113692135
TQ125,Middle age,0.07567208
TQ127,Middle age,0.15746225
TQ128,Middle age,0.09132982
TQ129,Middle age,0.07540487
TQ13,Middle age,0.36931878
TQ130,Middle age,0.09471002
TQ131,Middle age,0.07962477
TQ132,Middle age,0.13762982
TQ133,Middle age,0.12975408
TQ135,Middle age,0.27613068
TQ136,Middle age,0.0870224
TQ137,Middle age,0.11432626
TQ139,Middle age,0.13298741
TQ14,Middle age,0.30465612
TQ140,Middle age,0.08343283
TQ141,Middle age,0.10461815
TQ15,Middle age,0.31685066
TQ16,Middle age,0.21578367
TQ19,Middle age,0.085684836
TQ2,Middle age,0.2835565
TQ20,Middle age,0.094998226
TQ21,Middle age,0.08821832
TQ22,Middle age,0.0980137
TQ23,Middle age,0.08290607
TQ24,Middle age,0.12124575
TQ25,Middle age,0.10088215
TQ26,Middle age,0.13128343
TQ27,Middle age,0.09022973
TQ28,Middle age,0.08904893
TQ29,Middle age,0.095461264
TQ3,Middle age,0.07705034
TQ30,Middle age,0.12678877
TQ31,Middle age,0.083764635
TQ33,Middle age,0.08119473
TQ35,Middle age,0.08827789
TQ36,Middle age,0.10004481
TQ38,Middle age,0.076821916
TQ39,Middle age,0.07648215
TQ4,Middle age,0.08340234
TQ42,Middle age,0.09429464
TQ43,Middle age,0.113012984
TQ44,Middle age,0.08917234
TQ45,Middle age,0.10289729
TQ46,Middle age,0.08421559
TQ48,Middle age,0.09164123
TQ49,Middle age,0.093148746
TQ5,Middle age,0.12052599
TQ50,Middle age,0.110060915
TQ51,Middle age,0.085830994
TQ53,Middle age,0.1789265
TQ54,Middle age,0.103560135
TQ55,Middle age,0.086207874
TQ56,Middle age,0.102872
TQ57,Middle age,0.07677028
TQ58,Middle age,0.094619796
TQ59,Middle age,0.11318371
TQ6,Middle age,0.13429077
TQ61,Middle age,0.0714693
TQ63,Middle age,0.0934513
TQ65,Middle age,0.13314706
TQ66,Middle age,0.09445844
TQ67,Middle age,0.09930029
TQ68,Middle age,0.067720674
TQ69,Middle age,0.10248518
TQ7,Middle age,0.1276628
TQ70,Middle age,0.11222988
TQ71,Middle age,0.09421467
TQ72,Middle age,0.121321686
TQ73,Middle age,0.08791597
TQ74,Middle age,0.07725726
TQ75,Middle age,0.08729907
TQ76,Middle age,0.07118428
TQ77,Middle age,0.08537446
TQ78,Middle age,0.08731605
TQ79,Middle age,0.08458651
TQ8,Middle age,0.11092255
TQ80,Middle age,0.13054183
TQ81,Middle age,0.0764847
TQ82,Middle age,0.08399949
TQ85,Middle age,0.102676585
TQ86,Middle age,0.12051856
TQ87,Middle age,0.1376766
TQ89,Middle age,0.081578
TQ9,Middle age,0.095342815
TQ90,Middle age,0.10026647
TQ92,Middle age,0.0993945
TQ93,Middle age,0.101181634
TQ94,Middle age,0.10630134
TQ95,Middle age,0.07903989
TQ96,Middle age,0.0806528
TQ97,Middle age,0.079064876
TQ98,Middle age,0.09557306
TQ99,Middle age,0.094125584
TZ20,Middle age,0.32222608
TZ7,Middle age,0.123698145
TZ95,Middle age,0.19675283
TZ55,Middle age,0.30664632
TZ86,Middle age,0.3179625
TZ114,Middle age,0.09913556
TZ66,Middle age,0.07188273
TZ15,Middle age,0.15370223
TZ109,Middle age,0.09696265
TZ85,Middle age,0.07243496
TZ115,Middle age,0.2663138
TZ71,Middle age,0.11311937
TZ62,Middle age,0.29436594
TZ64,Middle age,0.10678939
TZ112,Middle age,0.31753686
TZ63,Middle age,0.24483915
TZ93,Middle age,0.35258654
TZ74,Middle age,0.09214493
TZ65,Middle age,0.18076658
TZ45,Middle age,0.26281378
TZ11,Middle age,0.07449113
TZ53,Middle age,0.13165285
TZ44,Middle age,0.09353685
TZ34,Middle age,0.16741274
TZ59,Middle age,0.07152487
TZ73,Middle age,0.08783183
TZ94,Middle age,0.12547824
TZ16,Middle age,0.20745805
TZ102,Middle age,0.107151404
TZ38,Middle age,0.084180795
TZ24,Middle age,0.2563735
TZ58,Middle age,0.22262429
TZ28,Middle age,0.3234956
TZ83,Middle age,0.11307446
TZ33,Middle age,0.13693567
TZ29,Middle age,0.10446239
TZ22,Middle age,0.2648444
TZ107,Middle age,0.06993216
TZ12,Middle age,0.06461703
TZ32,Middle age,0.059437137
TZ78,Middle age,0.21448936
TZ6,Middle age,0.118086115
TZ111,Middle age,0.07149009
TZ47,Middle age,0.10008358
TZ88,Middle age,0.13784875
TZ30.1,Middle age,0.31544986
TZ108,Middle age,0.30652857
TZ19,Middle age,0.25552115
TZ40,Middle age,0.07168355
TZ91,Middle age,0.080241375
TZ52,Middle age,0.10787534
TZ37,Middle age,0.09175092
TZ101,Middle age,0.07052189
TZ57,Middle age,0.061107315
TZ81,Middle age,0.16668637
TZ13,Middle age,0.12070659
TZ89,Middle age,0.09198554
TZ4,Middle age,0.079431586
TZ87,Middle age,0.09981259
TZ3,Middle age,0.10269856
TZ5,Middle age,0.077786826
TZ8,Middle age,0.24390788
TZ26,Middle age,0.073256835
TZ75,Middle age,0.26825395
TZ80,Middle age,0.27013186
TZ60,Middle age,0.3100194
TZ30,Middle age,0.11149528
TZ56,Middle age,0.15284449
TZ41,Middle age,0.09558593
TZ76,Middle age,0.099857576
TZ9,Middle age,0.30081403
TZ50,Middle age,0.10551313
TZ77,Middle age,0.44033366
TZ68,Middle age,0.107819594
TZ82,Middle age,0.15311536
TZ104,Middle age,0.31810838
TZ110,Middle age,0.07610145
TZ96,Middle age,0.30014652
TZ67,Middle age,0.086473785
TZ92,Middle age,0.37868267
TZ113,Middle age,0.19856307
TZ105,Middle age,0.16337767
TZ69,Middle age,0.12789363
TZ48,Middle age,0.15078536
TZ103,Middle age,0.15117092
TZ61,Middle age,0.09451422
TL100,Middle age,0.28570455
TL30,Middle age,0.100027725
TL107,Middle age,0.11145543
TL106,Middle age,0.29543787
TL80,Middle age,0.22044027
TL76,Middle age,0.08021766
TL65,Middle age,0.12457344
TL7,Middle age,0.06922617
TL96,Middle age,0.30796742
TL86,Middle age,0.11053024
TL103,Middle age,0.11657987
TL95,Middle age,0.160298
TL111,Middle age,0.08244183
TL61,Middle age,0.10993562
TL94,Middle age,0.21130306
TL62,Middle age,0.28045842
TL63,Middle age,0.17030218
TL37,Middle age,0.074100375
TL116,Middle age,0.077341266
TL31,Middle age,0.11745967
TL118,Middle age,0.109419405
TL13,Middle age,0.0872095
TL121,Middle age,0.073955365
TL57,Middle age,0.069173805
TL87,Middle age,0.21909682
TL64,Middle age,0.13726191
TL2,Middle age,0.1370985
TL108,Middle age,0.10547679
TL73,Middle age,0.31687918
TL55,Middle age,0.07297539
TL109,Middle age,0.07207241
TL77,Middle age,0.14777154
TL38,Middle age,0.087815516
TL12,Middle age,0.1790541
TL67,Middle age,0.108069755
TL10,Middle age,0.3182011
TL3,Middle age,0.31698453
TL14,Middle age,0.36617634
TL97,Middle age,0.35860735
TL123,Middle age,0.07797898
TL6,Middle age,0.072923884
100a,Middle age,0.12496798
TL120,Middle age,0.12116118
TL54,Middle age,0.12412301
TL117,Middle age,0.13056706
TL44,Middle age,0.11673693
TL71,Middle age,0.30371124
TL20,Middle age,0.07673871
TL1,Middle age,0.10465187
TL124,Middle age,0.12920114
TL78,Middle age,0.09624704
TL105,Middle age,0.087506
TL81,Middle age,0.13375543
TL91,Middle age,0.0671846
TL66,Middle age,0.15172406
TL92,Middle age,0.12544063
TL88,Middle age,0.087478206
TL60,Middle age,0.109474346
TL69,Middle age,0.31843543
TL93,Middle age,0.13084283
TL113,Middle age,0.11248778
TL59,Middle age,0.1030057
TL115,Middle age,0.12958051
TL85,Middle age,0.0934268
TL4,Middle age,0.25121546
TL39,Middle age,0.10673908
TL16,Middle age,0.11373874
TL114,Middle age,0.08754586
TL129,Middle age,0.098386995
TL102,Middle age,0.0782355
TL110,Middle age,0.17547539
TL84,Middle age,0.4054221
TL112,Middle age,0.18267064
TL74,Middle age,0.09513678
TL70,Middle age,0.101098545
TL99,Middle age,0.09248169
TL82,Middle age,0.083574876
TL18,Middle age,0.3138237
TL23,Middle age,0.07140741
TL83,Middle age,0.25312418
100b,Middle age,0.13467522
TL90,Middle age,0.17719404
TL27,Middle age,0.1903051
TL5,Middle age,0.25800326
TL58,Middle age,0.113044955
TL119,Middle age,0.21948536
DYEY1,Middle school,0.13921857
DYEY10,Middle school,0.08489296
DYEY2,Middle school,0.22045113
DYEY3,Middle school,0.07605903
DYEY4,Middle school,0.26173252
DYEY5,Middle school,0.1368518
DYEY6,Middle school,0.054633826
DYEY7,Middle school,0.1491197
DYEY8,Middle school,0.040270243
DYEY9,Middle school,0.050005578
TET1,Middle school,0.25784048
TET10,Middle school,0.10855184
TET100,Middle school,0.27549696
TET103,Middle school,0.09141136
TET104,Middle school,0.10155051
TET105,Middle school,0.07022154
TET106,Middle school,0.11880337
TET107,Middle school,0.14191987
TET108,Middle school,0.13631569
TET109,Middle school,0.10150144
TET110,Middle school,0.2181419
TET112,Middle school,0.12259853
TET113,Middle school,0.14235519
TET114,Middle school,0.17431794
TET115,Middle school,0.14065737
TET117,Middle school,0.09496469
TET118,Middle school,0.19623195
TET119,Middle school,0.09209438
TET120,Middle school,0.23579879
TET121,Middle school,0.041263934
TET14,Middle school,0.09522784
TET15,Middle school,0.21246459
TET16,Middle school,0.15968841
TET18,Middle school,0.07258259
TET19,Middle school,0.11760481
TET2,Middle school,0.03322816
TET20,Middle school,0.19324222
TET24,Middle school,0.20922786
TET26,Middle school,0.080875
TET28,Middle school,0.12561648
TET29,Middle school,0.15136018
TET31,Middle school,0.08570726
TET33,Middle school,0.13580732
TET34,Middle school,0.08303335
TET35,Middle school,0.15132912
TET36,Middle school,0.16715123
TET37,Middle school,0.13877101
TET38,Middle school,0.14684759
TET39,Middle school,0.2747176
TET4,Middle school,0.14899108
TET40,Middle school,0.15780477
TET41,Middle school,0.08734755
TET42,Middle school,0.09756194
TET43,Middle school,0.0966048
TET44,Middle school,0.20989224
TET45,Middle school,0.05091294
TET46,Middle school,0.15696995
TET47,Middle school,0.15986302
TET48,Middle school,0.14351758
TET5,Middle school,0.13416865
TET51,Middle school,0.1810971
TET52,Middle school,0.1314413
TET53,Middle school,0.1623432
TET54,Middle school,0.16109255
TET56,Middle school,0.23585488
TET57,Middle school,0.07327843
TET58,Middle school,0.08554359
TET6,Middle school,0.06472701
TET60,Middle school,0.10883685
TET61,Middle school,0.15046631
TET62,Middle school,0.15847687
TET63,Middle school,0.13753396
TET65,Middle school,0.09092935
TET67,Middle school,0.13357812
TET68,Middle school,0.13173616
TET7,Middle school,0.20709917
TET70,Middle school,0.0889307
TET71,Middle school,0.07437101
TET72,Middle school,0.17600042
TET75,Middle school,0.13219543
TET76,Middle school,0.13736029
TET77,Middle school,0.19910844
TET78,Middle school,0.106630415
TET79,Middle school,0.044883195
TET8,Middle school,0.13743582
TET80,Middle school,0.19834688
TET81,Middle school,0.17687972
TET82,Middle school,0.06997412
TET84,Middle school,0.08323802
TET85,Middle school,0.26688436
TET86,Middle school,0.23577774
TET87,Middle school,0.098525085
TET88,Middle school,0.22248031
TET89,Middle school,0.11276767
TET9,Middle school,0.067751125
TET90,Middle school,0.08971314
TET92,Middle school,0.16799481
TET93,Middle school,0.1375864
TET94,Middle school,0.08383934
TET95,Middle school,0.11347812
TET96,Middle school,0.07178627
TET97,Middle school,0.13471068
TET98,Middle school,0.16945602
DXX1,Middle school,0.2055602
DXX10,Middle school,0.17785174
DXX11,Middle school,0.28234822
DXX116,Middle school,0.082609236
DXX12,Middle school,0.08295311
DXX13,Middle school,0.08371337
DXX136,Middle school,0.031486847
DXX15,Middle school,0.18448633
DXX16,Middle school,0.1357671
DXX17,Middle school,0.09647516
DXX18,Middle school,0.18571173
DXX19,Middle school,0.18313234
DXX2,Middle school,0.13752268
DXX20,Middle school,0.0716061
DXX21,Middle school,0.1665787
DXX22,Middle school,0.18464041
DXX23,Middle school,0.10377698
DXX24,Middle school,0.17802048
DXX25,Middle school,0.08705074
DXX26,Middle school,0.05553406
DXX5,Middle school,0.14100234
DXX6,Middle school,0.12547006
DXX7,Middle school,0.13289566
DXX8,Middle school,0.028553689
DXX9,Middle school,0.14299682
TXX1,Middle school,0.12199261
TXX10,Middle school,0.39233202
TXX101,Middle school,0.17847542
TXX102,Middle school,0.22661966
TXX103,Middle school,0.14554732
TXX104,Middle school,0.19492483
TXX105,Middle school,0.21130961
TXX106,Middle school,0.022793977
TXX107,Middle school,0.26243523
TXX108,Middle school,0.12897724
TXX109,Middle school,0.21728523
TXX11,Middle school,0.18613142
TXX111,Middle school,0.21627608
TXX112,Middle school,0.12608197
TXX113,Middle school,0.20470361
TXX114,Middle school,0.070853814
TXX115,Middle school,0.12983914
TXX118,Middle school,0.23070662
TXX119,Middle school,0.20934328
TXX12,Middle school,0.14875391
TXX120,Middle school,0.18521586
TXX121,Middle school,0.21829492
TXX122,Middle school,0.07781851
TXX123,Middle school,0.23207764
TXX124,Middle school,0.18993197
TXX125,Middle school,0.12574641
TXX126,Middle school,0.07481546
TXX127,Middle school,0.1918206
TXX128,Middle school,0.13795967
TXX129,Middle school,0.14219098
TXX13,Middle school,0.05552117
TXX130,Middle school,0.19533958
TXX131,Middle school,0.08826756
TXX132,Middle school,0.18789405
TXX133,Middle school,0.15625754
TXX134,Middle school,0.1265953
TXX135,Middle school,0.13693741
TXX137,Middle school,0.24024296
TXX138,Middle school,0.2635912
TXX139,Middle school,0.110019766
TXX14,Middle school,0.19894281
TXX140,Middle school,0.1687085
TXX141,Middle school,0.038322244
TXX142,Middle school,0.1310087
TXX143,Middle school,0.26526168
TXX144,Middle school,0.080311924
TXX145,Middle school,0.21950503
TXX146,Middle school,0.15382724
TXX147,Middle school,0.1124258
TXX148,Middle school,0.04763427
TXX149,Middle school,0.06693126
TXX15,Middle school,0.27509877
TXX151,Middle school,0.3175043
TXX152,Middle school,0.26044708
TXX16,Middle school,0.1365104
TXX17,Middle school,0.16618608
TXX18,Middle school,0.26564518
TXX19,Middle school,0.116291516
TXX2,Middle school,0.20554471
TXX20,Middle school,0.136366
TXX21,Middle school,0.17972589
TXX22,Middle school,0.16558716
TXX23,Middle school,0.12624179
TXX24,Middle school,0.09714524
TXX25,Middle school,0.06155033
TXX26,Middle school,0.14398253
TXX28,Middle school,0.136613
TXX29,Middle school,0.15679415
TXX30,Middle school,0.09958499
TXX32,Middle school,0.14516932
TXX33,Middle school,0.1092421
TXX34,Middle school,0.056754164
TXX35,Middle school,0.027629202
TXX36,Middle school,0.07094373
TXX37,Middle school,0.13449922
TXX38,Middle school,0.20332544
TXX40,Middle school,0.1546597
TXX42,Middle school,0.15816082
TXX43,Middle school,0.26992825
TXX44,Middle school,0.13864625
TXX45,Middle school,0.11499896
TXX46,Middle school,0.13407208
TXX47,Middle school,0.13748364
TXX48,Middle school,0.07927861
TXX49,Middle school,0.09158897
TXX5,Middle school,0.117929794
TXX50,Middle school,0.26060355
TXX51,Middle school,0.24776061
TXX52,Middle school,0.07448149
TXX53,Middle school,0.23943523
TXX54,Middle school,0.24305435
TXX55,Middle school,0.16147895
TXX56,Middle school,0.14682196
TXX57,Middle school,0.028534606
TXX58,Middle school,0.1411645
TXX59,Middle school,0.11381643
TXX60,Middle school,0.22892126
TXX61,Middle school,0.046384126
TXX62,Middle school,0.12496364
TXX63,Middle school,0.14032917
TXX64,Middle school,0.1484422
TXX65,Middle school,0.16508763
TXX66,Middle school,0.07865493
TXX67,Middle school,0.29501218
TXX68,Middle school,0.0868076
TXX69,Middle school,0.13531156
TXX70,Middle school,0.37029126
TXX72,Middle school,0.15776081
TXX73,Middle school,0.16916592
TXX74,Middle school,0.20431831
TXX75,Middle school,0.09367769
TXX76,Middle school,0.27433756
TXX77,Middle school,0.10520445
TXX78,Middle school,0.10973214
TXX79,Middle school,0.19059458
TXX8,Middle school,0.12662613
TXX80,Middle school,0.2089188
TXX81,Middle school,0.27109632
TXX82,Middle school,0.1882963
TXX83,Middle school,0.13750648
TXX84,Middle school,0.15605775
TXX85,Middle school,0.09962795
TXX86,Middle school,0.116442576
TXX87,Middle school,0.21426803
TXX88,Middle school,0.11293388
TXX89,Middle school,0.034020584
TXX9,Middle school,0.09721427
TXX90,Middle school,0.12880197
TXX91,Middle school,0.13424584
TXX93,Middle school,0.24469428
TXX94,Middle school,0.18679519
TXX95,Middle school,0.2351694
TXX96,Middle school,0.14177427
TXX97,Middle school,0.13679348
TXX98,Middle school,0.040567566
TXX99,Middle school,0.15320179
TZX1,Middle school,0.15143673
TZX10,Middle school,0.20556374
TZX100,Middle school,0.1759516
TZX101,Middle school,0.27508444
TZX102,Middle school,0.21362832
TZX103,Middle school,0.22238414
TZX104,Middle school,0.15369782
TZX106,Middle school,0.13087203
TZX107,Middle school,0.19451413
TZX108,Middle school,0.18775451
TZX109,Middle school,0.23440807
TZX11,Middle school,0.24209099
TZX111,Middle school,0.13008645
TZX112,Middle school,0.113656804
TZX114,Middle school,0.1196653
TZX115,Middle school,0.16373542
TZX116,Middle school,0.13230552
TZX117,Middle school,0.189459
TZX118,Middle school,0.24411069
TZX12,Middle school,0.08341433
TZX120,Middle school,0.17020889
TZX121,Middle school,0.27348486
TZX13,Middle school,0.21741867
TZX14,Middle school,0.111668065
TZX15,Middle school,0.119164556
TZX16,Middle school,0.10853688
TZX17,Middle school,0.09784813
TZX18,Middle school,0.074815534
TZX19,Middle school,0.25496858
TZX2,Middle school,0.11455867
TZX20,Middle school,0.071505606
TZX21,Middle school,0.14459081
TZX23,Middle school,0.2729568
TZX23.2,Middle school,0.24269211
TZX24,Middle school,0.21402404
TZX25,Middle school,0.14693587
TZX26,Middle school,0.23679715
TZX27,Middle school,0.13387533
TZX28,Middle school,0.27387318
TZX29,Middle school,0.1655332
TZX3,Middle school,0.20528793
TZX30,Middle school,0.15692024
TZX31,Middle school,0.16774724
TZX32,Middle school,0.19723171
TZX33,Middle school,0.24942374
TZX34,Middle school,0.11327558
TZX35,Middle school,0.15001081
TZX36,Middle school,0.1910973
TZX37,Middle school,0.15896404
TZX38,Middle school,0.08317826
TZX39,Middle school,0.124738164
TZX4,Middle school,0.15287857
TZX40,Middle school,0.15452805
TZX41,Middle school,0.17997444
TZX42,Middle school,0.27523792
TZX43,Middle school,0.27237895
TZX44,Middle school,0.26737922
TZX45,Middle school,0.19411875
TZX46,Middle school,0.24423997
TZX47,Middle school,0.1723788
TZX48,Middle school,0.17088121
TZX49,Middle school,0.17824817
TZX5,Middle school,0.17846662
TZX50,Middle school,0.15482673
TZX51,Middle school,0.116331026
TZX52,Middle school,0.13704008
TZX53,Middle school,0.14999032
TZX54,Middle school,0.13739367
TZX55,Middle school,0.10460872
TZX56,Middle school,0.17898011
TZX57,Middle school,0.16505364
TZX58,Middle school,0.12962313
TZX59,Middle school,0.24923806
TZX6,Middle school,0.17050733
TZX60,Middle school,0.14946382
TZX61,Middle school,0.2596977
TZX62,Middle school,0.07593193
TZX63,Middle school,0.13676368
TZX64,Middle school,0.12752065
TZX65,Middle school,0.13646825
TZX66,Middle school,0.15232714
TZX67,Middle school,0.13888323
TZX68,Middle school,0.22894146
TZX69,Middle school,0.06718762
TZX7,Middle school,0.26223075
TZX70,Middle school,0.1348345
TZX71,Middle school,0.08158031
TZX72,Middle school,0.19893692
TZX73,Middle school,0.16451272
TZX74,Middle school,0.10402461
TZX75,Middle school,0.10268764
TZX76,Middle school,0.11938505
TZX77,Middle school,0.1613445
TZX78,Middle school,0.22632676
TZX79,Middle school,0.13586915
TZX8,Middle school,0.10156652
TZX80,Middle school,0.0736423
TZX81,Middle school,0.17804353
TZX82,Middle school,0.14984457
TZX83,Middle school,0.25517848
TZX84,Middle school,0.15170936
TZX85,Middle school,0.11806067
TZX86,Middle school,0.04576042
TZX87,Middle school,0.15587123
TZX88,Middle school,0.16433083
TZX9,Middle school,0.15876259
TZX90,Middle school,0.22284128
TZX92,Middle school,0.30161104
TZX94,Middle school,0.13474227
TZX95,Middle school,0.1999705
TZX96,Middle school,0.15890372
TZX97,Middle school,0.05258499
TZX98,Middle school,0.20565714
TZX99,Middle school,0.1362067
Q108,Middle school,0.11188353
Q120,Middle school,0.108216114
Q123,Middle school,0.18158568
Q126,Middle school,0.11638039
Q32,Middle school,0.12940799
Q41,Middle school,0.15308702
Q47,Middle school,0.11139382
TQ034,Middle school,0.16247576
TQ052,Middle school,0.14448501
TQ060,Middle school,0.1373691
TQ062,Middle school,0.25037724
TQ064,Middle school,0.11863122
TQ083,Middle school,0.14252469
TQ084,Middle school,0.14762719
TQ090,Middle school,0.18241303
TQ1,Middle school,0.064624675
TQ10,Middle school,0.17508443
TQ100,Middle school,0.115965664
TQ101,Middle school,0.1441807
TQ102,Middle school,0.13143066
TQ103,Middle school,0.054761406
TQ104,Middle school,0.1250624
TQ105,Middle school,0.051643256
TQ106,Middle school,0.16546975
TQ107,Middle school,0.10544552
TQ108,Middle school,0.1012321
TQ109,Middle school,0.13472514
TQ11,Middle school,0.12872444
TQ110,Middle school,0.11397708
TQ111,Middle school,0.10394243
TQ112,Middle school,0.20449941
TQ113,Middle school,0.16705978
TQ114,Middle school,0.12009833
TQ115,Middle school,0.14961964
TQ116,Middle school,0.0954636
TQ117,Middle school,0.12822619
TQ118,Middle school,0.14473149
TQ119,Middle school,0.13644767
TQ12,Middle school,0.11709439
TQ121,Middle school,0.12217767
TQ122,Middle school,0.24649557
TQ124,Middle school,0.114546366
TQ125,Middle school,0.12954888
TQ127,Middle school,0.10707907
TQ128,Middle school,0.13153604
TQ129,Middle school,0.22489624
TQ13,Middle school,0.124559976
TQ130,Middle school,0.15540043
TQ131,Middle school,0.22471449
TQ132,Middle school,0.10494949
TQ133,Middle school,0.10574609
TQ135,Middle school,0.0612586
TQ136,Middle school,0.11503994
TQ137,Middle school,0.1417935
TQ139,Middle school,0.12344485
TQ14,Middle school,0.059787747
TQ140,Middle school,0.11239669
TQ141,Middle school,0.21000552
TQ15,Middle school,0.1320342
TQ16,Middle school,0.14908193
TQ19,Middle school,0.13132694
TQ2,Middle school,0.12684922
TQ20,Middle school,0.1258794
TQ21,Middle school,0.13497414
TQ22,Middle school,0.16015679
TQ23,Middle school,0.14822648
TQ24,Middle school,0.08317148
TQ25,Middle school,0.12805411
TQ26,Middle school,0.088385746
TQ27,Middle school,0.14315552
TQ28,Middle school,0.11886194
TQ29,Middle school,0.15124474
TQ3,Middle school,0.19424625
TQ30,Middle school,0.09117207
TQ31,Middle school,0.11953482
TQ33,Middle school,0.15080369
TQ35,Middle school,0.13304944
TQ36,Middle school,0.10807644
TQ38,Middle school,0.14152296
TQ39,Middle school,0.15962176
TQ4,Middle school,0.14503512
TQ42,Middle school,0.124184035
TQ43,Middle school,0.08393453
TQ44,Middle school,0.15317608
TQ45,Middle school,0.12824732
TQ46,Middle school,0.091162235
TQ48,Middle school,0.12632315
TQ49,Middle school,0.16318268
TQ5,Middle school,0.17844546
TQ50,Middle school,0.15317342
TQ51,Middle school,0.13736324
TQ53,Middle school,0.07856164
TQ54,Middle school,0.089893274
TQ55,Middle school,0.09962514
TQ56,Middle school,0.10887117
TQ57,Middle school,0.13838643
TQ58,Middle school,0.11724461
TQ59,Middle school,0.147202
TQ6,Middle school,0.06832472
TQ61,Middle school,0.10549141
TQ63,Middle school,0.1481276
TQ65,Middle school,0.096184924
TQ66,Middle school,0.109946616
TQ67,Middle school,0.0935143
TQ68,Middle school,0.25295562
TQ69,Middle school,0.1598572
TQ7,Middle school,0.12947209
TQ70,Middle school,0.12658297
TQ71,Middle school,0.10438888
TQ72,Middle school,0.105065174
TQ73,Middle school,0.113717265
TQ74,Middle school,0.15040502
TQ75,Middle school,0.14849316
TQ76,Middle school,0.11919975
TQ77,Middle school,0.12947924
TQ78,Middle school,0.10188201
TQ79,Middle school,0.1358848
TQ8,Middle school,0.14294815
TQ80,Middle school,0.085789524
TQ81,Middle school,0.1759759
TQ82,Middle school,0.1619752
TQ85,Middle school,0.09624563
TQ86,Middle school,0.1466844
TQ87,Middle school,0.104396194
TQ89,Middle school,0.13567941
TQ9,Middle school,0.1962829
TQ90,Middle school,0.16734217
TQ92,Middle school,0.15006183
TQ93,Middle school,0.11713384
TQ94,Middle school,0.10676218
TQ95,Middle school,0.1591006
TQ96,Middle school,0.22525151
TQ97,Middle school,0.14936528
TQ98,Middle school,0.10941662
TQ99,Middle school,0.1329686
TZ20,Middle school,0.12720013
TZ7,Middle school,0.17320298
TZ95,Middle school,0.09124967
TZ55,Middle school,0.11580138
TZ86,Middle school,0.1320052
TZ114,Middle school,0.09621126
