Samples	TL18	TL87	TL23	TL63	TL120	TL6	TL14	TL92	TL81	TL57	TL71	TL73	TL96	100a	TL91	TL59	TL16	TL77	TL30	TL102	TL117	TL2	TL109	TL64	TL76	TL112
k__Bacteria;p__Proteobacteria;c__Aeromonadales;o__Gammaproteobacteria;f__Succinivibrionaceae;g__Succinivibrio;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__Anaerotruncus;s__	1.8542727078871488e-05	1.2124886329190664e-05	0.0	8.516436722875149e-05	6.388857831941095e-05	0.0	4.6288795796977335e-05	5.451745239944937e-05	4.8690232739312485e-05	0.0	0.0	0.0	0.0	0.0014289520211194266	4.5439674288414705e-05	2.9573986721279963e-05	0.0	4.2297605955502916e-05	3.334111292634948e-05	0.0	0.0	0.0007910373627182251	2.735641302712388e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Anaerostipes;s__	2.781409061830724e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0001226642678987611	0.0	0.0	0.00123720616353616	0.0	0.0	2.4219525781685195e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6792435475266276e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Porphyromonadaceae;g__Dysgonomonas;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Pseudomonadales;o__Gammaproteobacteria;f__Pseudomonadaceae;g__Pseudomonas;s__	0.0	0.0	3.1738978639667385e-05	0.0	1.5972144579852738e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7464198393293748e-05	0.0	0.0	0.0	4.1492628143066575e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__None;o__None;f__None;g__None;s__	0.0	0.00012124886329190665	0.0	0.00011355248963833533	0.00022361002411793834	0.0020158506613647035	0.00039345476427430737	2.7258726199724685e-05	0.0	0.0	4.820283754036988e-05	3.378093066463981e-05	1.7464198393293748e-05	0.0	9.087934857682941e-06	0.00010350895352447989	1.383087604768886e-05	1.409920198516764e-05	0.0	0.0	1.3975849731663684e-05	0.0001471697419010651	2.735641302712388e-05	0.0	0.0	0.0001607665348381081
k__Bacteria;p__Firmicutes;c__Selenomonadales;o__Negativicutes;f__Veillonellaceae;g__Veillonella;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Micrococcales;o__Actinobacteria;f__Micrococcaceae;g__Rothia;s__	0.0	7.274931797514398e-05	0.0	5.6776244819167665e-05	4.7916433739558206e-05	5.522878524286858e-05	0.00013886638739093204	1.3629363099862344e-05	0.0002434511636965625	2.725166916473634e-05	0.0	3.378093066463981e-05	0.0002270345791128187	0.0	0.00012723108800756115	2.9573986721279963e-05	1.383087604768886e-05	2.819840397033528e-05	0.0	0.0	1.3975849731663684e-05	0.0	0.0	4.482294935006723e-05	3.664077385314378e-05	3.215330696762162e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Rikenellaceae;g__Alistipes;s__	0.0005840959029844518	3.637465898757199e-05	0.0	0.004655652075171748	0.005510389880049193	0.0	0.001758974240285139	4.088808929958703e-05	3.2460155159541666e-05	0.0	0.00014460851262110963	0.0	3.492839678658749e-05	0.00016953668047179637	0.01125086335381148	0.0	0.0	0.00015509122183684403	0.0	0.0	1.3975849731663684e-05	1.8396217737633138e-05	8.206923908137166e-05	0.0	0.0	0.0032474840037297835
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__Oscillospira;s__	1.8542727078871488e-05	3.637465898757199e-05	0.0002856508077570064	0.0001987168568670868	0.00038333146991646565	0.00016568635572860574	0.0006943319369546602	2.7258726199724685e-05	3.2460155159541666e-05	0.00032702002997683614	0.00038562270032295904	0.0	0.00024449877750611245	4.843905156337039e-05	0.0007270347886146353	0.0006210537211468793	2.766175209537772e-05	0.00022558723176268223	0.0012336211782749311	0.0003168166265365606	0.0007826475849731664	0.0	5.471282605424776e-05	0.0005976393246675631	0.0009404465288973571	0.00038583968361145945
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Incertae_Sedis;s__	0.0	0.0	3.1738978639667385e-05	0.0	0.0011180501205896917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4786993360639981e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00038583968361145945
k__Bacteria;p__Firmicutes;c__Erysipelotrichales;o__Erysipelotrichia;f__Erysipelotrichaceae;g__Incertae_Sedis;s__	0.0	4.849954531676266e-05	0.0	0.0	1.5972144579852738e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8396217737633138e-05	0.0	0.0	0.0	3.215330696762162e-05
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__None;s__	9.271363539435744e-06	0.0	6.347795727933477e-05	0.0	0.0008944400964717534	0.0	0.0011803642928229225	2.7258726199724685e-05	0.0	0.0002452650224826271	8.033806256728313e-05	3.378093066463981e-05	0.0	0.0	0.0	0.0	0.0007192055544798207	0.0008177537151397231	1.667055646317474e-05	0.0	0.0	1.8396217737633138e-05	0.0	0.0	0.0	0.00035368637664383784
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__None;s__	1.8542727078871488e-05	0.0	0.0	5.6776244819167665e-05	0.0003513871807567602	0.0	4.6288795796977335e-05	2.7258726199724685e-05	0.00014607069821793748	0.0001907616841531544	0.00024101418770184938	0.0	1.7464198393293748e-05	0.0	0.00018175869715365882	0.0010942375086873586	6.915438023844431e-05	8.459521191100583e-05	1.667055646317474e-05	4.75224939804841e-05	0.00044722719141323787	0.00011037730642579886	8.206923908137166e-05	8.964589870013448e-05	0.0	0.0002250731487733513
k__Bacteria;p__Actinobacteria;c__Coriobacteriales;o__Coriobacteriia;f__Coriobacteriaceae;g__Collinsella;s__	0.0	0.0	0.0	0.0	0.00015972144579852736	4.142158893215144e-05	2.3144397898488667e-05	1.3629363099862344e-05	1.6230077579770833e-05	0.0	0.0	0.0	1.7464198393293748e-05	0.0	0.0	0.0	0.0	1.409920198516764e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.430661393524324e-05
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__Ruminococcus;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002997683608120997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Selenomonadales;o__Negativicutes;f__Veillonellaceae;g__Megasphaera;s__	8.34422718549217e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.088808929958703e-05	1.6230077579770833e-05	2.725166916473634e-05	0.0054951234796021655	0.0010303183852715142	3.492839678658749e-05	0.0	9.087934857682941e-06	0.0	0.0	0.0	0.0	0.0	1.3975849731663684e-05	0.0	5.471282605424776e-05	0.0	1.2213591284381261e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Prevotellaceae;g__Prevotella;s__	0.0	0.0	0.0	0.005649236359507182	3.1944289159705475e-05	0.0	0.0	0.0	1.6230077579770833e-05	0.0	8.033806256728313e-05	0.0	3.492839678658749e-05	0.0	0.0	0.0	1.383087604768886e-05	0.0	0.0	1.5840831326828033e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__None;g__None;s__	0.0	1.2124886329190664e-05	0.0	0.001021972406745018	0.0	0.0	2.3144397898488667e-05	0.0	0.0	0.0004632783758005178	8.033806256728313e-05	0.0	0.0	0.0	1.8175869715365882e-05	0.0040072752007334345	0.0008851760670520871	0.0004370752615401968	0.0	0.0	2.7951699463327367e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__RF9;o__Mollicutes;f__None;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007391101756190048	0.0	0.0	0.0	0.0	0.0	0.00813255511604105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__Ruminococcus;s__	1.8542727078871488e-05	0.0	0.0	0.0	0.0	2.761439262143429e-05	2.3144397898488667e-05	0.0	4.8690232739312485e-05	0.0	1.6067612513456625e-05	0.0	0.0	0.0	9.087934857682941e-06	0.0	0.0011479627119581751	1.409920198516764e-05	0.0	0.0	0.0	0.0	1.367820651356194e-05	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Prevotellaceae;g__Prevotella;s__	0.0	0.0	0.0	0.0	0.0010381893976904278	0.0	0.0	0.0	0.0	0.0007357950674478813	0.0	0.0	0.0	0.0	0.0	2.9573986721279963e-05	0.0	0.0	0.0	0.0	1.3975849731663684e-05	0.0	0.0	0.0	0.0	0.0010289058229638918
k__Bacteria;p__Firmicutes;c__Lactobacillales;o__Bacilli;f__Aerococcaceae;g__Abiotrophia;s__	1.8542727078871488e-05	4.849954531676266e-05	0.0	0.0	0.0	0.00020710794466075716	0.0	0.0	0.0	0.0	0.0	5.0671395996959714e-05	0.0	0.0	0.0	0.0	0.0	1.409920198516764e-05	0.0	0.0	0.0	0.0	0.0	4.482294935006723e-05	1.2213591284381261e-05	0.0
k__Bacteria;p__Firmicutes;c__Lactobacillales;o__Bacilli;f__Leuconostocaceae;g__Leuconostoc;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7258726199724685e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.766175209537772e-05	1.409920198516764e-05	0.0	1.5840831326828033e-05	5.5903398926654734e-05	0.0	1.367820651356194e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__None;s__	1.8542727078871488e-05	0.0	0.0	0.0002554931016862545	0.0013256880001277773	0.0	0.00034716596847733004	0.0	0.0	0.004878048780487805	0.002795764577341453	0.0	0.0	9.687810312674078e-05	0.0	0.0005471187543436793	0.00017980138861995517	0.0011702337647689141	0.0009002100490114359	0.0	0.008441413237924866	0.0	1.367820651356194e-05	1.4940983116689078e-05	0.0	0.0014790521205105946
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Marvinbryantia;s__	0.0	1.2124886329190664e-05	0.0	5.6776244819167665e-05	6.388857831941095e-05	0.00026233672990362577	0.0007637651306501263	0.0	1.6230077579770833e-05	0.00016351001498841804	0.00011247328759419636	0.0	0.0	0.0	9.087934857682941e-06	1.4786993360639981e-05	0.003111947110729993	0.0007331585032287173	0.0	0.0	0.00016771019677996418	1.8396217737633138e-05	5.471282605424776e-05	0.0	0.0	9.645992090286486e-05
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Incertae_Sedis;s__	0.0001854272707887149	7.274931797514398e-05	6.347795727933477e-05	0.00014194061204791914	0.0014215208676068936	4.142158893215144e-05	4.6288795796977335e-05	0.0010630903217892626	0.0002921413964358749	5.450333832947268e-05	1.6067612513456625e-05	1.6890465332319907e-05	6.985679357317499e-05	0.0014531715469011115	0.001226871205787197	0.00010350895352447989	0.0	8.459521191100583e-05	3.334111292634948e-05	6.336332530731213e-05	0.0	0.0009749995400945567	0.0011900039666798892	8.964589870013448e-05	0.0005496116077971567	0.0009002925950934052
k__Bacteria;p__Proteobacteria;c__Pseudomonadales;o__Gammaproteobacteria;f__Pseudomonadaceae;g__Pseudomonas;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6792435475266276e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__None;s__	1.8542727078871488e-05	7.274931797514398e-05	0.0	0.0	0.0	1.3807196310717145e-05	6.943319369546602e-05	5.451745239944937e-05	6.492031031908333e-05	0.0007085433982831447	3.213522502691325e-05	0.0	0.0009779951100244498	4.843905156337039e-05	9.087934857682941e-05	2.9573986721279963e-05	0.00012447788442919975	1.409920198516764e-05	0.0007835161537692128	0.0015207198073754911	1.3975849731663684e-05	0.000772641144980592	0.0006018410865967254	0.0	2.4427182568762522e-05	0.0
k__Bacteria;p__Proteobacteria;c__Burkholderiales;o__Betaproteobacteria;f__Alcaligenaceae;g__Sutterella;s__	0.00012979908955210043	0.0	0.0	0.0	0.0018048523375233593	1.3807196310717145e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.7464198393293748e-05	0.0	0.0	1.4786993360639981e-05	0.0	0.0	0.0	6.336332530731213e-05	0.0	0.0	0.0	0.00011952786493351265	0.0	0.001961351725024918
k__Bacteria;p__Actinobacteria;c__Coriobacteriales;o__Coriobacteriia;f__Coriobacteriaceae;g__Atopobium;s__	2.781409061830724e-05	1.2124886329190664e-05	0.0	0.0	4.7916433739558206e-05	1.3807196310717145e-05	6.943319369546602e-05	1.3629363099862344e-05	3.2460155159541666e-05	0.0	4.820283754036988e-05	0.00033780930664639817	6.985679357317499e-05	0.0	0.00017267076229597587	0.0	4.1492628143066575e-05	0.0	0.0	0.0	0.0	0.0	1.367820651356194e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__None;s__	0.0	0.0	0.0	0.0	0.00020763787953808558	0.0033965702924364178	0.0	2.7258726199724685e-05	1.6230077579770833e-05	0.0005177817141299903	3.213522502691325e-05	0.0	0.0	7.265857734505559e-05	0.0	0.0	0.0001659705125722663	1.409920198516764e-05	0.0	0.0	0.0	0.0	2.735641302712388e-05	0.0	0.0	0.00012861322787048647
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Clostridiaceae_1;g__Clostridium_SS1;s__	0.0003430404509591225	0.004316459533191876	6.347795727933477e-05	0.0011355248963833533	0.0004631921928157294	0.0007317814044680088	0.00011572198949244336	0.0002998459881969716	0.0067679423507644365	0.002043875187355225	9.640567508073976e-05	5.0671395996959714e-05	0.0002270345791128187	0.0	0.00108146424806427	0.0005619057477043194	0.0010788083317197312	0.0025096579533598396	8.33527823158737e-05	0.0010930173615511342	2.7951699463327367e-05	0.0007358487095053258	0.0002735641302712388	4.482294935006723e-05	0.0017343299623821388	0.0007395260602552973
k__Bacteria;p__Proteobacteria;c__Rhodospirillales;o__Alphaproteobacteria;f__Rhodospirillaceae;g__Thalassospira;s__	0.0	0.0	0.0	0.0	1.5972144579852738e-05	0.0	2.3144397898488667e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__None;s__	0.0	0.0	0.0006982575300726822	0.0	0.0	0.0	0.0	0.0	0.0	0.002561656901485216	0.0002088789626749361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004277024458243569	0.0003913237924865832	1.8396217737633138e-05	0.0	0.0008815180038846557	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Christensenellaceae;g__None;s__	0.0	2.424977265838133e-05	0.0	8.516436722875149e-05	0.0006548579277739622	0.0	0.00011572198949244336	0.0	3.2460155159541666e-05	0.0	3.213522502691325e-05	0.0	0.0	0.0	0.0	0.0	0.0001659705125722663	5.639680794067056e-05	0.0	3.1681662653656065e-05	0.00016771019677996418	5.518865321289943e-05	0.0	0.0	0.0	0.00012861322787048647
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Prevotellaceae;g__Prevotella;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4940983116689078e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Family_XI;g__Finegoldia;s__	0.0	1.2124886329190664e-05	0.0	0.0	1.5972144579852738e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.378093066463981e-05	1.7464198393293748e-05	0.0	0.0	0.0	0.0	4.2297605955502916e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.8854365137525044e-05	0.0
k__Bacteria;p__Firmicutes;c__Selenomonadales;o__Negativicutes;f__Acidaminococcaceae;g__Phascolarctobacterium;s__	0.0	0.0	0.0	0.0009651961619258502	0.0	1.3807196310717145e-05	0.0002545883768833754	0.0	0.0	0.0	0.0	0.0	0.0	2.4219525781685195e-05	9.087934857682941e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__RF9;o__Mollicutes;f__None;g__None;s__	9.271363539435744e-06	7.274931797514398e-05	0.0	0.004116277749389654	0.0	0.0	9.257759159395467e-05	0.0	0.00012984062063816666	0.0009265567516010356	0.0	0.0	3.492839678658749e-05	0.0	9.087934857682941e-06	0.0	0.003983292301734392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.215330696762162e-05
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__Incertae_Sedis;s__	5.5628181236614465e-05	0.0	0.00019043387183800424	2.8388122409583832e-05	0.00020763787953808558	1.3807196310717145e-05	2.3144397898488667e-05	0.0	1.6230077579770833e-05	0.00013625834582368173	0.0	0.0	0.0	0.0	0.00011814315314987822	4.436098008191994e-05	2.766175209537772e-05	1.409920198516764e-05	0.0003334111292634948	3.1681662653656065e-05	8.385509838998209e-05	0.0	5.471282605424776e-05	0.00011952786493351265	0.00010992232155943134	0.0002250731487733513
k__Bacteria;p__Proteobacteria;c__Pseudomonadales;o__Gammaproteobacteria;f__Moraxellaceae;g__Psychrobacter;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Family_XIII;g__Incertae_Sedis;s__	0.0	1.2124886329190664e-05	0.0	0.0002554931016862545	0.0004312479036560239	2.761439262143429e-05	0.0002777327747818641	1.3629363099862344e-05	0.00011361054305839582	0.0	0.0	5.0671395996959714e-05	3.492839678658749e-05	0.0	0.00010905521829219528	1.4786993360639981e-05	0.000497911537716799	0.00011279361588134111	1.667055646317474e-05	0.0	8.385509838998209e-05	0.0	2.735641302712388e-05	5.976393246675631e-05	0.0	0.0002572264557409729
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Prevotellaceae;g__Prevotella;s__	0.0	0.0	0.0	2.8388122409583832e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.820283754036988e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__Incertae_Sedis;s__	0.00012052772601266467	0.00018187329493785995	0.00022217285047767163	0.0	6.388857831941095e-05	0.0	4.6288795796977335e-05	1.3629363099862344e-05	4.8690232739312485e-05	0.00010900667665894537	1.6067612513456625e-05	0.0	0.0003143555710792875	0.0002664147835985372	0.0006452433748954888	0.00022180490040959967	2.766175209537772e-05	1.409920198516764e-05	0.0001667055646317474	0.0002692941325560765	0.0	0.0002943394838021302	0.00010942565210849552	0.00011952786493351265	0.0	9.645992090286486e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Bacteroidaceae;g__Bacteroides;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012109762890842596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacillales;o__Bacilli;f__Bacillaceae;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__None;s__	1.8542727078871488e-05	6.062443164595332e-05	0.0	0.0012490773860216885	0.00047916433739558214	0.0	0.0	1.3629363099862344e-05	3.2460155159541666e-05	2.725166916473634e-05	3.213522502691325e-05	0.0	0.0	0.0	6.361554400378059e-05	0.0004731837875404794	2.766175209537772e-05	4.2297605955502916e-05	1.667055646317474e-05	0.0	5.5903398926654734e-05	0.0005518865321289943	0.0	4.482294935006723e-05	0.0	0.0008038326741905405
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__None;s__	2.781409061830724e-05	1.2124886329190664e-05	3.1738978639667385e-05	0.008658377334923069	7.986072289926368e-05	0.0	2.3144397898488667e-05	0.0	3.2460155159541666e-05	0.00743970568197302	3.213522502691325e-05	0.0	0.0	0.0	0.0	7.39349668031999e-05	1.383087604768886e-05	0.0	0.0	0.0	0.0	1.8396217737633138e-05	2.735641302712388e-05	2.9881966233378163e-05	1.2213591284381261e-05	9.645992090286486e-05
k__Bacteria;p__None;c__None;o__None;f__None;g__None;s__	9.271363539435744e-06	1.2124886329190664e-05	0.0	0.0017884517118037812	0.0005590250602948458	0.0	0.0	1.3629363099862344e-05	0.0	8.175500749420902e-05	3.213522502691325e-05	0.0	0.0	0.0	0.0	0.0	0.0	7.049600992583821e-05	0.0	0.0	0.0001956618962432916	5.518865321289943e-05	0.0	0.0	0.0	0.0002250731487733513
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Family_XIII;g__Anaerovorax;s__	4.635681769717873e-05	0.0001333737496210973	3.1738978639667385e-05	0.0	0.0003513871807567602	4.142158893215144e-05	0.0005091767537667508	0.0	0.0	2.725166916473634e-05	3.213522502691325e-05	0.0	0.0	0.0	0.0	0.0	2.766175209537772e-05	0.0	0.0001667055646317474	0.0	0.0	0.0	0.0	0.0005229344090841178	0.0	0.0003215330696762162
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Blautia;s__	0.0	1.2124886329190664e-05	0.0	0.00017032873445750298	6.388857831941095e-05	0.00022091514097147437	0.00013886638739093204	0.0	4.8690232739312485e-05	0.00016351001498841804	3.213522502691325e-05	0.0	5.239259517988125e-05	0.0	3.6351739430731764e-05	4.436098008191994e-05	0.00048408066166911003	0.00019738882779234696	0.0	0.0	4.192754919499105e-05	0.0	1.367820651356194e-05	0.0	0.0	0.0001607665348381081
k__Bacteria;p__Tenericutes;c__RF9;o__Mollicutes;f__None;g__None;s__	0.0	1.2124886329190664e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Incertae_Sedis;s__	0.0	1.2124886329190664e-05	3.1738978639667385e-05	0.0	0.0024756824098771738	0.0	2.3144397898488667e-05	0.0	1.6230077579770833e-05	0.0020711268565199612	0.0007712454006459182	0.0	1.7464198393293748e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016631261180679786	0.0002759432660644972	1.367820651356194e-05	0.0	0.0	0.0036976303012764868
k__Bacteria;p__Actinobacteria;c__Actinomycetales;o__Actinobacteria;f__Actinomycetaceae;g__Actinomyces;s__	9.271363539435744e-06	0.00015762352227947864	0.0	0.0	0.0	1.3807196310717145e-05	0.0	1.3629363099862344e-05	1.6230077579770833e-05	5.450333832947268e-05	0.0	1.6890465332319907e-05	1.7464198393293748e-05	0.0	1.8175869715365882e-05	0.0	0.0	2.819840397033528e-05	0.0	0.0	0.0	3.6792435475266276e-05	2.735641302712388e-05	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__S24-7;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Peptococcaceae;g__Peptococcus;s__	0.0	0.0	0.0	0.0	0.0017249916146240955	0.0	0.0	1.3629363099862344e-05	0.0	0.0	4.820283754036988e-05	0.0	5.239259517988125e-05	0.0	0.0	1.4786993360639981e-05	0.0027523443334900827	0.0011279361588134114	0.0	3.1681662653656065e-05	0.0	0.0	0.0	0.0	0.0	0.00041799299057908106
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__None;s__	0.0	8.487420430433464e-05	0.0	8.516436722875149e-05	0.0001277771566388219	0.0	0.0004860323558682621	0.0	0.0	2.725166916473634e-05	0.0	0.0	0.0	0.0	9.087934857682941e-06	0.0	0.0	9.869441389617348e-05	0.0	0.0	0.00016771019677996418	0.0	0.0	0.0	0.0	0.00035368637664383784
k__Archaea;p__Euryarchaeota;c__Methanobacteriales;o__Methanobacteria;f__Methanobacteriaceae;g__Methanosphaera;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007754561091842201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Burkholderiales;o__Betaproteobacteria;f__Oxalobacteraceae;g__Oxalobacter;s__	0.0	0.0	0.0	5.6776244819167665e-05	0.0007506907952530786	0.00033137271145721153	2.3144397898488667e-05	1.3629363099862344e-05	3.2460155159541666e-05	0.00021801335331789076	1.6067612513456625e-05	0.0	0.0	2.4219525781685195e-05	0.000445308808026464	1.4786993360639981e-05	0.0	0.00016919042382201166	0.0	0.0	0.00011180679785330947	0.0	0.0	0.0	0.0	0.0006752194463200541
k__Bacteria;p__Firmicutes;c__Selenomonadales;o__Negativicutes;f__Veillonellaceae;g__Megasphaera;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
